parcel_id,ACRES,PARCEL_ID,building_cost,building_purchase_price,building_purchase_price_sqft,building_revenue,building_sqft,cat_id,cat_id_y,county,deed_restricted_units,exp2020_id,exp_id,exsfd_id,fees,geom_id,gg_id,hra_id,inclusionary_units,juris,juris_id,juris_name,juris_name_full,juris_ppa,juris_sesit,juris_tra,juris_trich,juris_y,jurisdiction_id,land_cost,max_dua,max_far,max_height,max_profit,max_profit_far,min_max_fars,nodev,non_residential_sqft,oldest_building,opp_id,parking_config,parking_ratio,pba50chcat,pba50zoningmodcat,pda_id_pba40,pda_id_pba50,pda_pba40,pda_pba50,perfarea,perffoot,policy_based_revenue_reduction,ppa_id,ppa_id_y,residential,residential_sales_price_sqft,residential_sqft,sesit_id,sesit_id_y,stories,superdistrict,total_cost,total_residential_units,total_sqft,tpp_id,tra_id,tra_id_y,trich_id,trich_id_y,urbanized,vmt_nonres_cat,vmt_res_cat,zoninghzcat,zoningmodcat,ave_sqft_per_unit,residential_units,subsidy_per_unit,regional,subaccount
1987665,0.180948022502,1987665.0,1163999.2225431814,246327.7840898437,504.52192382812495,1491272.5421328784,5911.626320686548,,,Sonoma,0,inun,,,0.0,13689973230842,GG,,0,Sonoma County,uson,Sonoma County,unincorporated_sonoma,,usondr,,usonConn,unincorporated_sonoma,97.0,345745.95356536895,25.0,,,-18842.086655185274,0.75,1.0622458349731074,0.0,0.0,1961.0,,surface,0.0,GGNADRNA,unincorporated_sonomaGGNADRNAinunNA,sro3,santa rosa5,sro3,santa rosa5,1.0,1.0,0.0,,,360.372802734375,360.372802734375,4138.138424480583,dr,dr,2.0,30,1509745.1761085503,2.0,718.0,b3,,,Conn,Conn,1.0,MH,S,usonNAConnNA,00097SRO3b3NANA,1295.6,3.0,10000.0,1,1
1926886,1.3157848214299999,1926886.0,18819746.197334416,2403184.7520204014,360.6219615876953,23076783.758953456,85974.17175575338,,,Sonoma,3,in,,,0.0,14953514730708,GG,,3,Santa Rosa,sros,Santa Rosa,santa_rosa,,,,srosRna,santa_rosa,70098.0,2919920.993094355,45.375,,,-72997.15023864493,1.5,2.4630955403869046,0.0,0.0,1963.0,,surface,0.0,GGNANANA,santa_rosaGGNANANAinNA,sro2,santa rosa2,sro2,santa rosa2,1.0,1.0,1408682.4020919837,,,383.450439453125,383.450439453125,60181.92022902737,,,4.0,30,21739667.19042877,0.0,9800.0,b3,,,Rna,Rna,1.0,MH,S,srosNARnaNA,70098SRO2b3NANA,1655.20020314,36.0,10000.0,1,1
1988677,1.7304230299,1988677.0,11131434.506017625,1115714.3239933115,495.63682861328124,14010027.670083856,56533.44086347194,,,Sonoma,3,inun,,,0.0,15901732247578,GG,,3,Sonoma County,uson,Sonoma County,unincorporated_sonoma,,usondr,,usonConn,unincorporated_sonoma,97.0,2049716.1686655686,25.0,,,-30321.394650750266,0.75,1.0622458349731076,0.0,0.0,1962.0,,surface,0.0,GGNADRNA,unincorporated_sonomaGGNADRNAinunNA,sro5,santa rosa4,sro5,santa rosa4,1.0,1.0,858603.8529013972,,,354.02630615234375,354.02630615234375,39573.408604430355,dr,dr,2.0,30,13181150.674683195,2.0,3310.40040629,,,,Conn,Conn,1.0,MH,S,usonNAConnNA,00097SRO5NANANA,1295.6,30.0,10000.0,1,1
1988723,1.73611003604,1988723.0,11168017.778020415,523555.06050036434,465.16059570312495,13191777.050398849,56719.23706460343,,,Sonoma,3,in,,sfd,0.0,8226549611873,GG,,3,Santa Rosa,sros,Santa Rosa,santa_rosa,,srosdr,,srosConn,santa_rosa,70098.0,1403006.8638602875,25.0,,,-156305.52861613012,0.75,1.0622458349731076,0.0,0.0,1962.0,,surface,0.0,GGNADRNA,santa_rosaGGNADRNAinsfd,sro5,,sro5,,1.0,1.0,773993.122847686,,,332.257568359375,332.257568359375,39703.4659452224,dr,dr,2.0,30,12571024.641880702,1.0,1655.20020314,,,,Conn,Conn,1.0,MH,S,srosNAConnNA,70098SRO5NANANA,1295.6,30.0,10000.0,1,1
2037540,0.7586089738490001,2037540.0,4879966.321625629,643394.8247070312,473.0844299316406,5862458.31729778,24783.983350053983,,,Sonoma,0,inun,ubz,,0.0,13135884724059,,,0,Sonoma County,uson,Sonoma County,unincorporated_sonoma,,usondr,,,unincorporated_sonoma,97.0,1034225.37919355,32.67,,,-51733.38352139946,0.75,2.678571428571429,0.0,0.0,1957.0,,surface,0.0,NANADRNA,unincorporated_sonomaNANADRNAinunNA,,,,,0.0,1.0,0.0,,,337.9174499511719,337.9174499511719,17348.788345037785,dr,dr,2.0,30,5914191.700819179,2.0,2000.0,,,,,,1.0,MH,M,usonNANANA,00097NANAubzNA,2500.0,6.0,10000.0,1,1
1871858,1.10430965044,1871858.0,7103783.488680485,0.0,982.6337197973872,8442855.243090631,36078.12843413146,,,Sonoma,2,in,,,0.0,6545095148525,GG,,2,Sebastopol,seba,Sebastopol,sebastopol,,sebahra,,,sebastopol,70770.0,962083.4249101721,36.3,,,-137887.35646182857,0.75,1.9785714285714286,0.0,0.0,1962.0,,surface,0.0,GGNAHRANA,sebastopolGGNAHRANAinNA,seb1,sebastopol1,seb1,sebastopol1,1.0,1.0,515568.58725055633,,,334.30841064453125,334.30841064453125,25254.68990389202,hra,hra,2.0,30,8065866.913590657,0.0,0.0,,,,,,1.0,H,MH,sebaNANANA,70770SEB1NANANA,1662.0,15.0,10000.0,1,1
1926879,5.0780749401,1926879.0,32666150.204692505,2163967.210411675,480.65253906249995,39870665.40701486,165902.23567644745,,,Sonoma,7,in,,,0.0,3894234473994,GG,,7,Santa Rosa,sros,Santa Rosa,santa_rosa,,,,srosConn,santa_rosa,70098.0,4822011.570879333,35.0,,,-439492.1579797622,0.75,1.8999084058080806,0.0,0.0,1987.0,,surface,0.0,GGNANANA,santa_rosaGGNANANAinNA,sro5,santa rosa4,sro5,santa rosa4,1.0,1.0,2821995.789422786,,,343.3232421875,343.3232421875,116131.5649735132,,,2.0,30,37488161.77557184,4.0,6620.80081258,,,,Conn,Conn,1.0,MH,M,srosNAConnNA,70098SRO5NANANA,1655.20020314,70.0,10000.0,1,1
2037182,0.36224512054,2037182.0,5181212.853919745,765483.2712187499,518.2830078124999,6133701.64926065,23669.314088258314,,,Sonoma,0,in,,,0.0,14319856965097,GG,,0,Santa Rosa,sros,Santa Rosa,santa_rosa,,srosdr,srostra3,srosR,santa_rosa,70098.0,969939.9928607716,35.0,,,-17451.19751986675,1.5,2.8696051423324147,0.0,0.0,1971.0,,surface,0.0,GGtra3DRNA,santa_rosaGGtra3DRNAinNA,sro2,santa rosa2,sro2,santa rosa2,1.0,1.0,0.0,,,370.2021484375,370.2021484375,16568.51986178082,dr,dr,4.0,30,6151152.846780517,2.0,2172.0,b2,tra3,tra3,R,R,1.0,MH,M,srosNARNA,70098SRO2b2NANA,2500.0,6.0,10000.0,1,1
1930615,8.08197803914,1930615.0,6931947.288207986,0.0,150.0,8919920.176232811,35205.42045814112,,,Sonoma,1,inun,ubz,,0.0,7452724451964,,,1,Sonoma County,uson,Sonoma County,unincorporated_sonoma,,usondr,,,unincorporated_sonoma,97.0,1760271.0229070557,2.75,,,-121466.41916323837,0.1,0.14936509402200573,0.0,0.0,9999.0,,surface,0.0,NANADRNA,unincorporated_sonomaNANADRNAinunNA,,,,,0.0,1.0,349168.28428100806,,,361.9540100097656,361.9540100097656,24643.79432069878,dr,dr,1.0,29,8692218.311115041,0.0,0.0,,,,,,0.0,MH,M,usonNANANA,00097NANAubzNA,1656.1601625159997,14.0,10000.0,1,1
2036567,1.21197114639,2036567.0,5197564.297327926,851956.3482875976,508.88585815429684,6716523.5341743445,26396.974592828472,,,Sonoma,0,in,,sfd,0.0,276140354728,,,0,Santa Rosa,sros,Santa Rosa,santa_rosa,,srosdr,srostra3,srosR,santa_rosa,70098.0,1523608.701705032,8.0,,,-4649.464858613908,0.5,0.6559097468188377,0.0,0.0,1968.0,,surface,0.0,NAtra3DRNA,santa_rosaNAtra3DRNAinsfd,,,,,1.0,1.0,0.0,,,363.4898986816406,363.4898986816406,18477.88221497993,dr,dr,1.0,30,6721172.999032958,1.0,2462.0,b1,tra3,tra3,R,R,1.0,MH,M,srosNARNA,70098NAb1NANA,2500.0,7.0,10000.0,1,1
2036470,6.33930617012,2036470.0,90671461.81181379,898109.8041716052,495.1820678710937,102555691.99832997,414214.0786286605,,,Sonoma,11,in,,sfd,0.0,12178751518721,GG,,11,Santa Rosa,sros,Santa Rosa,santa_rosa,,srosdr,srostra3,srosR,santa_rosa,70098.0,4316632.870782604,35.0,,,-114558.77867915016,1.5,2.8696051423324147,0.0,0.0,1986.0,,surface,0.0,GGtra3DRNA,santa_rosaGGtra3DRNAinsfd,sro2,santa rosa2,sro2,santa rosa2,1.0,1.0,7682156.094412732,,,353.70147705078125,353.70147705078125,289949.85504006234,dr,dr,4.0,30,94988094.68259639,1.0,2667.20020314,b2,tra3,tra3,R,R,1.0,MH,M,srosNARNA,70098SRO2b2NANA,2500.0,115.0,10000.0,1,1
1952134,1.83985222867,1952134.0,11835368.7106061,0.0,150.0,12484937.928556437,60108.525701402235,,,Sonoma,2,inun,ubz,,0.0,12179094842335,,,2,Sonoma County,uson,Sonoma County,unincorporated_sonoma,,usonhra,,,unincorporated_sonoma,97.0,400723.50467601494,48.61001390049147,,,-79145.39737151215,0.75,2.649542276748551,0.0,0.0,9999.0,,surface,0.0,NANAHRANA,unincorporated_sonomaNANAHRANAinunNA,,,,,0.0,1.0,328388.8262105156,,,296.7237243652344,296.7237243652344,42075.96799098156,hra,hra,2.0,30,12236092.215282114,0.0,0.0,,,,,,1.0,H,MH,usonNANANA,00097NANAubzNA,1662.0,25.0,10000.0,1,1
1926292,1.82128209562,1926292.0,26049902.867906917,948019.5899179688,497.554052734375,29605378.586715173,119003.66773826824,,,Sonoma,5,in,,,0.0,15455131727737,GG,,5,Santa Rosa,sros,Santa Rosa,santa_rosa,,,,srosConn,santa_rosa,70098.0,1934865.5428084747,35.0,,,-495013.20524171134,1.5,1.8999084058080808,0.0,0.0,1922.0,,surface,0.0,GGNANANA,santa_rosaGGNANANAinNA,sro5,,sro5,,1.0,1.0,2115623.3812414943,,,355.395751953125,355.395751953125,83302.56741678776,,,4.0,30,27984768.41071539,5.0,2802.0,,,,Conn,Conn,1.0,MH,M,srosNAConnNA,70098SRO5NANANA,1655.20020314,50.0,10000.0,1,1
1914559,1.47313633454,1914559.0,9476365.225741656,312200.0212495117,465.63659057617184,11205034.014141545,48127.807139368495,,,Sonoma,2,in,,sfd,0.0,1879094982782,GG,,2,Santa Rosa,sros,Santa Rosa,santa_rosa,,,,srosConn,santa_rosa,70098.0,1059202.288858948,35.0,,,-64592.818331096554,0.75,1.8365472910927458,0.0,0.0,1942.0,,surface,0.0,GGNANANA,santa_rosaGGNANANAinsfd,sro3,santa rosa5,sro3,santa rosa5,1.0,1.0,734059.3178720365,,,332.5975646972656,332.5975646972656,33689.464997557945,,,2.0,30,10535567.514600605,1.0,986.0,,,,Conn,Conn,1.0,MH,M,srosNAConnNA,70098SRO3NANANA,1600.0,21.0,10000.0,1,1
1996717,1.4571768998,1996717.0,20842085.249965433,1427716.2782592773,518.4154968261719,24679899.451243166,95212.81521226786,,,Sonoma,4,inun,ubz,sfd,0.0,16426324895845,GG,,4,Sonoma County,uson,Sonoma County,unincorporated_sonoma,,,,,unincorporated_sonoma,97.0,2250379.593300716,43.56,,,-207795.2756093772,1.5,2.364571718771429,0.0,0.0,1910.0,,surface,0.0,GGNANANA,unincorporated_sonomaGGNANANAinunsfd,,unincorporated sonoma2,,unincorporated sonoma2,0.0,1.0,1791155.4664175836,,,370.2967834472656,370.2967834472656,66648.97064858749,,,4.0,30,23092464.843266148,1.0,4050.0,,,,,,1.0,MH,S,usonNANANA,00097NANAubzNA,1655.20020314,40.0,10000.0,1,1
1927050,23.5675714474,1927050.0,20214007.28797779,0.0,150.0,26838977.45209632,102661.28637875972,,,Sonoma,4,inun,ubz,,0.0,11126026912844,,,4,Sonoma County,uson,Sonoma County,unincorporated_sonoma,,,,,unincorporated_sonoma,97.0,5133064.318937986,2.75,,,-95651.17958205314,0.1,0.14927851759920635,0.0,0.0,9999.0,,surface,0.0,NANANANA,unincorporated_sonomaNANANANAinunNA,,,,,0.0,1.0,1585681.5114374598,,,373.4747314453125,373.4747314453125,71862.9004651318,,,1.0,30,25347071.606915776,0.0,0.0,,,,,,0.0,MH,S,usonNANANA,00097NANAubzNA,1655.20020314,43.0,10000.0,1,1
1925880,0.5234855839620001,1925880.0,7487444.502833822,462464.97625781246,504.52192382812495,8628551.633453717,34204.86296406497,,,Sonoma,1,inun,ubz,,0.0,14881674390847,GG,,1,Sonoma County,uson,Sonoma County,unincorporated_sonoma,,,,usonConn,unincorporated_sonoma,97.0,750083.3640396032,35.0,,,-40338.925132168806,1.5,1.8999084058080815,0.0,0.0,1987.0,,surface,0.0,GGNANANA,unincorporated_sonomaGGNANANAinunNA,sro5,santa rosa4,sro5,santa rosa4,1.0,1.0,431362.69171246176,,,360.372802734375,360.372802734375,23943.404074845475,,,4.0,30,8237527.8668734245,2.0,1348.0,,,,Conn,Conn,1.0,MH,M,usonNAConnNA,00097SRO5NAubzNA,1655.20020314,14.0,10000.0,1,1
1872337,2.19266297524,1872337.0,14104923.409430292,450367.1348356934,462.8264221191406,16577275.865543755,71634.9589102605,,,Sonoma,4,in,,sfd,0.0,1852019682185,GG,,4,Sebastopol,seba,Sebastopol,sebastopol,,sebahra,,,sebastopol,70770.0,1555518.8592052772,35.0,,,-80593.80051425705,0.75,1.8999084058080808,0.0,0.0,1934.0,,surface,0.0,GGNAHRANA,sebastopolGGNAHRANAinsfd,seb1,,seb1,,1.0,1.0,997427.3974224427,,,330.5903015136719,330.5903015136719,50144.47123718234,hra,hra,2.0,30,15660442.26863557,1.0,1431.0,,,,,,1.0,MH,M,sebaNANANA,70770SEB1NANANA,1655.20020314,30.0,10000.0,1,1
1987584,0.243392231036,1987584.0,1565689.2171663442,403840.0873828125,522.7838745117188,2078509.586672019,7951.697395461371,,,Sonoma,0,inun,,,0.0,14347735456678,GG,,0,Sonoma County,uson,Sonoma County,unincorporated_sonoma,,usondr,,usonConn,unincorporated_sonoma,97.0,542407.3931609471,25.0,,,-30178.76412837777,0.75,1.0622458349731076,0.0,0.0,1962.0,,surface,0.0,GGNADRNA,unincorporated_sonomaGGNADRNAinunNA,sro3,santa rosa5,sro3,santa rosa5,1.0,1.0,0.0,,,373.41705322265625,373.41705322265625,5566.18817682296,dr,dr,2.0,30,2108096.6103272913,2.0,1136.0,b2,,,Conn,Conn,1.0,MH,S,usonNAConnNA,00097SRO3b2NANA,1295.6,4.0,10000.0,1,1
1926080,1.04618305503,1926080.0,14963616.58148524,1201920.0724767733,589.1765061160653,17629830.80011083,68358.23015753878,,,Sonoma,4,inun,ubz,,0.0,17326464266169,GG,,4,Sonoma County,uson,Sonoma County,unincorporated_sonoma,,,,usonRna,unincorporated_sonoma,97.0,1873171.1259517157,87.12,,,-20589.463111288904,1.5,2.857142857142857,0.0,0.0,1932.0,,surface,0.0,GGNANANA,unincorporated_sonomaGGNANANAinunNA,sro2,santa rosa2,sro2,santa rosa2,1.0,1.0,813228.8408221978,,,368.43365478515625,368.43365478515625,47850.76111027715,,,4.0,30,16836787.707436956,0.0,3000.0,,,,Rna,Rna,1.0,MH,S,usonNARnaNA,00097SRO2NAubzNA,1000.0,47.0,10000.0,1,1
2030533,1.00945328256,2030533.0,2164531.043862822,0.0,150.0,2369330.531632265,10993.047454864509,,,Sonoma,0,in,,,0.0,482323902857,,,0,Windsor,wind,Windsor,windsor,,windhradr,,,windsor,85922.0,219860.94909729017,6.0,,,-15061.461327847093,0.25,0.38292011019283745,0.0,0.0,9999.0,,surface,0.0,NANAHRADRNA,windsorNANAHRADRNAinNA,,,,,0.0,1.0,0.0,,,307.8998718261719,307.8998718261719,7695.133218405155,hradr,hradr,1.0,31,2384391.992960112,0.0,0.0,,,,,,1.0,MH,M,windNANANA,85922NANANANA,1946.0,3.0,10000.0,1,1
1926036,7.34962374859,1926036.0,105122092.41328743,7232727.036766535,609.9531648906153,120486230.57341427,480228.8369725328,,,Sonoma,33,in,,,0.0,6247182862209,GG,,33,Santa Rosa,sros,Santa Rosa,santa_rosa,,,,srosConn,santa_rosa,70098.0,12114678.686485462,54.45,,,-3129198.0859445008,1.5,1.785714285714286,0.0,0.0,1999.0,,surface,0.0,GGNANANA,santa_rosaGGNANANAinNA,sro5,,sro5,,1.0,1.0,6378657.5595858665,,,358.4190979003906,358.4190979003906,336160.18588077294,,,4.0,30,117236771.0997729,0.0,17438.0,,,,Conn,Conn,1.0,MH,M,srosNAConnNA,70098SRO5NANANA,1000.0,336.0,10000.0,1,1
1888863,0.269277080743,1888863.0,3851485.618168754,734277.1170854493,536.1565490722656,4716763.905524944,17594.726442068313,,,Sonoma,0,in,,,0.0,11072545234811,GG,,0,Santa Rosa,sros,Santa Rosa,santa_rosa,,srosdr,srostra3,srosR,santa_rosa,70098.0,891502.5806029474,35.0,,,-26748.779111692384,1.5,1.721763085399449,0.0,0.0,1969.0,,surface,0.0,GGtra3DRNA,santa_rosaGGtra3DRNAinNA,sro4,,sro4,,1.0,1.0,0.0,,,382.9689636230469,382.9689636230469,12316.30850944782,dr,dr,4.0,30,4742988.198771701,2.0,2014.0,b2,tra3,tra3,R,R,1.0,MH,S,srosNARNA,70098SRO4b2NANA,1500.0,8.0,10000.0,1,1
2029637,0.347648999374,2029637.0,745450.1010730457,0.0,150.0,817603.4943890977,3785.9324584715373,,,Sonoma,0,in,,,0.0,6951490700832,,,0,Windsor,wind,Windsor,windsor,,windhradr,,,windsor,85922.0,75718.64916943075,6.0,,,-3565.255853378796,0.25,0.38292011019283756,0.0,0.0,9999.0,,surface,0.0,NANAHRADRNA,windsorNANAHRADRNAinNA,,,,,0.0,1.0,0.0,,,308.5118408203125,308.5118408203125,2650.152720930076,hradr,hradr,1.0,31,821168.7502424765,0.0,0.0,,,,,,1.0,MH,M,windNANANA,85922NANANANA,1946.0,1.0,10000.0,1,1
2029496,0.825296432041,2029496.0,1769650.7390729983,0.0,150.0,1936354.195119795,8987.560889146765,,,Sonoma,0,in,,,0.0,12841943053690,,,0,Windsor,wind,Windsor,windsor,,winddr,,,windsor,85922.0,179751.2177829353,6.0,,,-13047.761736138724,0.25,0.38292011019283745,0.0,0.0,9999.0,,surface,0.0,NANADRNA,windsorNANADRNAinNA,,,,,0.0,1.0,0.0,,,307.783203125,307.783203125,6291.292622402735,dr,dr,1.0,31,1949401.9568559336,0.0,0.0,,,,,,1.0,MH,M,windNANANA,85922NANANANA,1946.0,3.0,10000.0,1,1
2029125,1.02925130726,2029125.0,6620949.512940663,302684.470493783,293.03767038471807,7615879.26255211,33625.9497863924,,,Sonoma,1,in,,,0.0,721804331670,GG,,1,Windsor,wind,Windsor,windsor,,winddr,windtra3,windR,windsor,85922.0,631140.1368230475,35.0,,,-46516.05114680505,0.75,2.1150137741046833,0.0,0.0,1991.0,,surface,0.0,GGtra3DRNA,windsorGGtra3DRNAinNA,win1,,win1,,1.0,1.0,410305.6639352038,,,323.55450439453125,323.55450439453125,23538.164850474677,dr,dr,2.0,31,7252089.649763711,0.0,1519.0,cr4,tra3,tra3,R,R,1.0,MH,M,windNARNA,85922WIN1cr4NANA,1842.6,12.0,10000.0,1,1
1884000,0.453897910449,1884000.0,6492127.994657106,1033599.9734064324,439.30634707855853,8144056.051758407,29657.962515564668,,,Sonoma,2,in,,,0.0,12364705138866,GG,,2,Santa Rosa,sros,Santa Rosa,santa_rosa,,,srostra3,srosR,santa_rosa,70098.0,1250748.826314858,54.45,,,-92119.65221726411,1.5,1.785714285714286,0.0,0.0,1962.0,,surface,0.0,GGtra3NANA,santa_rosaGGtra3NANAinNA,sro1,santa rosa1,sro1,santa rosa1,1.0,1.0,491492.6153131723,,,392.2847290039063,392.28472900390625,20760.573760895266,,,4.0,30,7742876.820971964,0.0,3460.0,b1,tra3,tra3,R,R,1.0,MH,S,srosNARNA,70098SRO1b1NANA,1000.0,20.0,10000.0,1,1
1969869,1.3594665378200002,1969869.0,8745152.178043062,546116.3031739952,265.14104012875305,9910301.172680788,44414.18069092464,,,Sonoma,1,in,,,0.0,4081425815869,,,1,Healdsburg,heal,Healdsburg,healdsburg,,,,,healdsburg,33056.0,938650.3720025998,16.0,,,-80949.217359046,0.75,0.8685295569434607,0.0,0.0,1972.0,,surface,0.0,NANANANA,healdsburgNANANANAinNA,,,,,0.0,1.0,305860.6004381124,,,318.762451171875,318.762451171875,31089.926483647243,,,2.0,31,9683802.550045662,0.0,3029.0,,,,,,1.0,MH,S,healNANANA,33056NANANANA,1655.200203145,18.0,10000.0,1,1
1884106,0.0988028172961,1884106.0,2213275.6100705075,327552.2654162366,439.5022882892827,2564863.2678033574,11835.698449574904,,,Sonoma,0,in,,,0.0,6325543965645,GG,,0,Santa Rosa,sros,Santa Rosa,santa_rosa,,,srostra3,srosR,santa_rosa,70098.0,374841.5067988737,35.0,,,-23718.92604734419,2.75,2.8696051423324156,0.0,0.0,1952.0,,deck,0.2,GGtra3NANA,santa_rosaGGtra3NANAinNA,,,,,1.0,1.0,0.0,,,386.9744567871094,386.9744567871094,8284.988914702431,,,4.0,30,2588117.116869381,0.0,1096.0,b1,tra3,tra3,R,R,1.0,MH,S,srosNARNA,70098NAb1NANA,2500.0,3.0,10000.0,1,1
1925623,0.313127729317,1925623.0,2014282.490860994,352846.1962265625,491.3744934082031,2513374.9073840384,10229.977099344815,,,Sonoma,0,inun,,,0.0,8548711187297,GG,,0,Sonoma County,uson,Sonoma County,unincorporated_sonoma,,usondr,,usonConn,unincorporated_sonoma,97.0,520404.5233854984,25.0,,,-21738.34899970282,0.75,1.0622458349731079,0.0,0.0,1945.0,,surface,0.0,GGNADRNA,unincorporated_sonomaGGNADRNAinunNA,sro5,,sro5,,1.0,1.0,0.0,,,350.9817810058594,350.9817810058594,7160.98396954137,dr,dr,2.0,30,2534687.014246492,2.0,1056.0,,,,Conn,Conn,1.0,MH,S,usonNAConnNA,00097SRO5NANANA,1295.6,5.0,10000.0,1,1
2039974,0.187269472627,2039974.0,2678526.06896507,386122.30707421876,514.3359802246093,3146784.6761953374,12236.299995272133,,,Sonoma,0,in,,,0.0,6576024348264,GG,,0,Santa Rosa,sros,Santa Rosa,santa_rosa,,srosdr,srostra3,srosR,santa_rosa,70098.0,491015.1296140633,35.0,,,-23211.652831471973,1.5,1.5140036730945823,0.0,0.0,1941.0,,surface,0.0,GGtra3DRNA,santa_rosaGGtra3DRNAinNA,sro2,,sro2,,1.0,1.0,0.0,,,367.3828430175781,367.3828430175781,8565.409996690492,dr,dr,4.0,30,3169541.1985791335,2.0,1104.0,b1,tra3,tra3,R,R,1.0,MH,S,srosNARNA,70098SRO2b1NANA,1319.0,6.0,10000.0,1,1
1892670,1.6120706037399999,1892670.0,3456699.7076325915,0.0,374.88381408965694,4111665.5257128817,17555.61050092733,,,Sonoma,0,in,,,0.0,1181060314254,,,0,Santa Rosa,sros,Santa Rosa,santa_rosa,,srosdr,,,santa_rosa,70098.0,658131.422326007,8.0,,,-3228.91633063104,0.25,0.4342647784717303,0.0,0.0,1971.0,,surface,0.0,NANADRNA,santa_rosaNANADRNAinNA,,,,,0.0,1.0,0.0,,,334.58294677734375,334.58294677734375,12288.92735064913,dr,dr,1.0,30,4114831.1299585984,0.0,0.0,,,,,,1.0,MH,S,srosNANANA,70098NANANANA,1655.200203145,7.0,10000.0,1,1
1926961,0.60880888096,1926961.0,3916334.946998338,1029916.4524345702,526.2623413085937,5233670.895266665,19889.969258498415,,,Sonoma,0,in,,,0.0,5328519426237,,,0,Santa Rosa,sros,Santa Rosa,santa_rosa,,,,,santa_rosa,70098.0,1378827.8454523478,18.0,,,-62721.73512770126,0.75,0.9770957515584417,0.0,0.0,1984.0,,surface,0.0,NANANANA,santa_rosaNANANANAinNA,,,,,1.0,1.0,0.0,,,375.90167236328125,375.90167236328125,13922.97848094889,,,2.0,30,5295162.792450686,2.0,2878.0,b2,,,,,1.0,MH,S,srosNANANA,70098NAb2NANA,1655.20020314,8.0,10000.0,1,1
1879606,25.2988961319,1879606.0,361851570.65243816,19691709.676404554,651.4824878053515,426790681.3096667,1653045.092062303,CatRet1,CatRet1,Sonoma,59,in,,,0.0,5047634746350,GG,,59,Petaluma,peta,Petaluma,petaluma,,petadr,,,petaluma,56784.0,37640541.826924145,30.0,,,-4633448.258163087,1.5,1.9037780401416766,0.0,0.0,1985.0,,surface,0.0,GGNADRNA,petalumaGGNADRNAinNA,,,,,0.0,1.0,31932017.08846747,,,368.8350524902344,368.8350524902344,1157131.564443612,dr,dr,4.0,29,399492112.4793623,0.0,44450.0,,,,,,1.0,H,M,petaNANACatRet1,56784NANANANA,1935.0,598.0,10000.0,1,1
1884191,0.188362848077,1884191.0,4219504.148781964,603999.2047501955,439.5022882892827,4905599.956885329,22564.193308994454,,,Sonoma,0,in,,,0.0,4021648500668,GG,,0,Santa Rosa,sros,Santa Rosa,santa_rosa,,,srostra3,srosR,santa_rosa,70098.0,694153.8828656935,35.0,,,-8219.236257574148,2.75,2.8696051423324147,0.0,0.0,1994.0,,deck,0.2,GGtra3NANA,santa_rosaGGtra3NANAinNA,,santa rosa1,,santa rosa1,1.0,1.0,0.0,,,388.2257080078125,388.2257080078125,15794.935316296116,,,4.0,30,4913658.031647657,0.0,2021.0,b1,tra3,tra3,R,R,1.0,MH,S,srosNARNA,70098NAb1NANA,2500.0,6.0,10000.0,1,1
1925700,0.6769474104809999,1925700.0,4354655.268442045,577634.0701523437,498.51048583984374,5512547.774342505,22116.075512656396,,,Sonoma,1,inun,,,0.0,362840121597,GG,,1,Sonoma County,uson,Sonoma County,unincorporated_sonoma,,usondr,,usonConn,unincorporated_sonoma,97.0,945137.2551085108,25.0,,,-55980.75635983913,0.75,1.0133805588351041,0.0,0.0,1967.0,,surface,0.0,GGNADRNA,unincorporated_sonomaGGNADRNAinunNA,sro5,santa rosa4,sro5,santa rosa4,1.0,1.0,267638.34526237973,,,356.0789184570313,356.07891845703125,15481.252858859476,dr,dr,2.0,30,5299792.523550556,2.0,1704.0,,,,Conn,Conn,1.0,MH,S,usonNAConnNA,00097SRO5NANANA,1236.0,12.0,10000.0,1,1
1913560,1.35073802614,1913560.0,2896334.5210898765,0.0,281.7010813877617,3286057.8408537866,14709.6725296591,,,Sonoma,0,in,,,0.0,13234803986492,,,0,Santa Rosa,sros,Santa Rosa,santa_rosa,,srosdr,,,santa_rosa,70098.0,414373.065846482,8.0,,,-24649.7460825718,0.25,0.4460186278368097,0.0,0.0,1960.0,,surface,0.0,NANADRNA,santa_rosaNANADRNAinNA,,,,,0.0,1.0,0.0,,,319.1347961425781,319.1347961425781,10296.770770761368,dr,dr,1.0,30,3310707.5869363584,0.0,0.0,,,,,,1.0,MH,M,srosNANANA,70098NANANANA,1700.0,6.0,10000.0,1,1
2041094,1.0512916039799998,2041094.0,15036684.451785777,2674725.9686830556,433.91291143750294,19298565.561032694,68692.0258190305,,,Sonoma,3,in,,,0.0,17196819922827,GG,,3,Santa Rosa,sros,Santa Rosa,santa_rosa,,,srostra3,srosR,santa_rosa,70098.0,3171498.5839443165,35.0,,,-151897.86037733723,1.5,1.6005509641873281,0.0,0.0,1966.0,,surface,0.0,GGtra3NANA,santa_rosaGGtra3NANAinNA,sro4,santa rosa3,sro4,santa rosa3,1.0,1.0,1239301.9962607739,,,401.34759521484375,401.34759521484375,48084.41807332135,,,4.0,30,18208183.035730094,0.0,9065.0,b1,tra3,tra3,R,R,1.0,MH,S,srosNARNA,70098SRO4b1NANA,1394.3999999999999,34.0,10000.0,1,1
