parcel_id,ACRES,PARCEL_ID,building_cost,building_purchase_price,building_purchase_price_sqft,building_revenue,building_sqft,cat_id,cat_id_y,county,deed_restricted_units,exp2020_id,exp_id,exsfd_id,fees,geom_id,gg_id,hra_id,inclusionary_units,juris,juris_id,juris_name,juris_name_full,juris_ppa,juris_sesit,juris_tra,juris_trich,juris_y,jurisdiction_id,land_cost,max_dua,max_far,max_height,max_profit,max_profit_far,min_max_fars,nodev,non_residential_sqft,oldest_building,opp_id,parking_config,parking_ratio,pba50chcat,pba50zoningmodcat,pda_id_pba40,pda_id_pba50,pda_pba40,pda_pba50,perfarea,perffoot,policy_based_revenue_reduction,ppa_id,ppa_id_y,residential,residential_sales_price_sqft,residential_sqft,sesit_id,sesit_id_y,stories,superdistrict,total_cost,total_residential_units,total_sqft,tpp_id,tra_id,tra_id_y,trich_id,trich_id_y,urbanized,vmt_nonres_cat,vmt_res_cat,zoninghzcat,zoningmodcat,ave_sqft_per_unit,residential_units,subsidy_per_unit,regional,subaccount
1748525,0.158475148934,1748525.0,2993383.3808222986,3321190.2025762876,961.2467447916666,5972146.182500849,12425.833876389783,,,Solano,0,in,,,0.0,7751942203905,GG,,0,Vallejo,vall,Vallejo,vallejo,,,,vallR,vallejo,81666.0,3459255.023425063,35.0,,,-490102.0661814439,1.8,1.9440652252180899,0.0,0.0,1919.0,,surface,0.0,GGNANANA,vallejoGGNANANAinNA,,,,,1.0,1.0,0.0,,,686.6048177083334,686.6048177083334,8698.083713472848,,,5.0,25,6452638.404247362,3.0,5081.00887264,b2,,,R,R,1.0,H,S,vallNARNA,81666NAb2NANA,1693.66962421,5.0,98020.41323628879,1,1
1805595,1.2327637569599998,1805595.0,2643366.9272161494,1142282.3618759764,612.8518798828125,4113744.0085436027,13424.920910188672,,,Solano,0,in,,sfd,0.0,9945977064218,,,0,Vacaville,vaca,Vacaville,vacaville,,vacadr,,,vacaville,81554.0,1965031.163584697,5.0,,,-494654.08225724334,0.25,0.305325987144169,0.0,0.0,1952.0,,surface,0.0,NANADRNA,vacavilleNANADRNAinsfd,,,,,0.0,1.0,0.0,,,437.7513427734375,437.7513427734375,9397.44463713207,dr,dr,1.0,26,4608398.090800846,1.0,2741.0,,,,,,1.0,MH,M,vacaNANANA,81554NANANANA,1862.0,5.0,98930.81645144867,1,1
1735453,1.46979052308,1735453.0,14014999.087541185,10295668.371129792,744.9646891276042,23848057.1913517,64024.66463015617,,,Solano,3,in,,,0.0,6997369682567,,,3,Fairfield,frfd,Fairfield,fairfield,,frfddr,,,fairfield,23182.0,11488071.230697377,22.0,,,-3177407.4237585315,1.0,0.9992784992784993,0.0,0.0,1969.0,,surface,0.0,NANADRNA,fairfieldNANADRNAinNA,,,,,1.0,1.0,1460092.1905234614,,,532.1176350911459,532.1176350911459,44817.265241109315,dr,dr,2.0,26,25503070.318238564,12.0,20324.0354906,b2,,,,,1.0,MH,S,frfdNANANA,23182NAb2NANA,1385.0,32.0,99293.98199245411,1,1
1812148,0.379332230991,1812148.0,5425610.780310285,3059103.382475231,617.2724265664813,8207384.040072439,24785.796164048814,,,Solano,1,in,,,0.0,5188875102613,GG,,1,Vacaville,vaca,Vacaville,vacaville,,vacadr,,,vacaville,81554.0,3314096.5248513073,38.76214563384885,,,-1092253.7092455747,1.5,1.9106488550332816,0.0,0.0,1957.0,,surface,0.0,GGNADRNA,vacavilleGGNADRNAinNA,vac1,vacaville3,vac1,vacaville3,1.0,1.0,538513.70475945,,,473.0465087890625,473.0465087890625,17350.05731483417,dr,dr,4.0,26,8739707.305161592,0.0,7288.0,b2,,,,,1.0,MH,S,vacaNANANA,81554VAC1b2NANA,1503.0,11.0,99295.7917495977,1,1
1730071,0.169608333648,1730071.0,3203674.33383722,2307399.5459739584,777.0173177083333,5166688.33061276,13298.77266017941,,,Solano,0,in,,,0.0,12410410005478,GG,,0,Fairfield,frfd,Fairfield,fairfield,,,frfdtra3,frfdR,fairfield,23182.0,2450918.6662687575,35.0,,,-497662.7628830814,1.8,1.94406522521809,0.0,0.0,1988.0,,surface,0.0,GGtra3NANA,fairfieldGGtra3NANAinNA,fai1,fairfield3,fai1,fairfield3,1.0,1.0,0.0,,,555.0123697916666,555.0123697916666,9309.140862125585,,,5.0,26,5654593.000105977,2.0,4367.0,b3,tra3,tra3,R,R,1.0,MH,S,frfdNARNA,23182FAI1b3NANA,1693.66962421,5.0,99532.55257661628,1,1
1764032,0.949914888802,1764032.0,2036865.2035337926,2651294.4266210934,930.9843343098958,4815362.101551291,10344.668377520531,,,Solano,0,inun,exp0,,0.0,9752415090468,,,0,Solano County,usol,Solano County,unincorporated_solano,,usoldr,,,unincorporated_solano,95.0,3478867.8968227357,8.7,,,-700370.9988052379,0.25,0.27248130657221564,0.0,0.0,1980.0,,surface,0.0,NANADRNA,unincorporated_solanoNANADRNAinunNA,,,,,0.0,1.0,0.0,,,664.9888102213541,664.9888102213541,7241.267864264371,dr,dr,1.0,25,5515733.100356529,2.0,4188.0,,,,,,1.0,MH,M,usolNANANA,00095NANAexp0NA,955.0,7.0,100052.9998293197,1,1
1812151,1.9865047636400002,1812151.0,28413092.218885664,15936467.909225723,617.2724265664813,42994273.583599836,129799.41625804323,,,Solano,6,in,,,0.0,12545671281415,GG,,6,Vacaville,vaca,Vacaville,vacaville,,vacadr,,,vacaville,81554.0,17271827.919900976,38.76214563384885,,,-6041526.121005292,1.5,1.9106488550332816,0.0,0.0,1992.0,,surface,0.0,GGNADRNA,vacavilleGGNADRNAinNA,vac1,vacaville3,vac1,vacaville3,1.0,1.0,3232418.2693281844,,,473.1946614583333,473.1946614583333,90859.59138063026,dr,dr,4.0,26,45684920.138786644,0.0,37967.0,b2,,,,,1.0,MH,S,vacaNANANA,81554VAC1b2NANA,1503.0,60.0,100692.10201675487,1,1
1729999,0.09202974299,1729999.0,1738318.6263629417,1197023.0523975932,651.0088824821577,2798236.847190168,7215.934522054552,,,Solano,0,in,,,0.0,14994305345105,GG,,0,Fairfield,frfd,Fairfield,fairfield,,,,frfdRna,fairfield,23182.0,1262268.017248526,35.0,,,-206396.7923497252,1.8,1.94406522521809,0.0,0.0,1957.0,,surface,0.0,GGNANANA,fairfieldGGNANANAinNA,fai1,,fai1,,1.0,1.0,0.0,,,553.979695638021,553.9796956380209,5051.154165438186,,,5.0,26,3000586.6436114674,0.0,2704.0,b3,,,Rna,Rna,1.0,MH,S,frfdNARnaNA,23182FAI1b3NANA,1693.66962421,2.0,103198.3961748626,1,1
1749297,0.140597679427,1749297.0,2655701.9179974985,2895364.6849531247,955.5406738281249,5266980.490265616,11024.08434204026,,,Solano,0,in,,,0.0,15694326584781,GG,,0,Vallejo,vall,Vallejo,vallejo,,,,,vallejo,81666.0,3017854.5109757944,35.0,,,-414707.45748183026,1.8,1.944065225223829,0.0,0.0,1915.0,,surface,0.0,GGNANANA,vallejoGGNANANAinNA,,,,,1.0,1.0,0.0,,,682.529052734375,682.529052734375,7716.859039428181,,,5.0,25,5673556.428973293,2.0,4456.0,b1,,,,,1.0,MH,S,vallNANANA,81666NAb1NANA,1693.669624215,4.0,103676.86437045757,1,1
1730340,0.126876579443,1730340.0,2396528.710494711,1808981.4864531269,785.355908203125,3906450.772032872,9948.230429616899,,,Solano,0,in,,,0.0,13447449065220,GG,,0,Fairfield,frfd,Fairfield,fairfield,,,frfdtra3,frfdR,fairfield,23182.0,1917494.0078984844,35.0,,,-415723.3852875301,1.8,1.94406522521809,0.0,0.0,1937.0,,surface,0.0,GGtra3NANA,fairfieldGGtra3NANAinNA,fai1,fairfield3,fai1,fairfield3,1.0,1.0,0.0,,,560.968505859375,560.968505859375,6963.761300731829,,,5.0,26,4314022.718393195,2.0,3387.33924843,,tra3,tra3,R,R,1.0,MH,S,frfdNARNA,23182FAI1NANANA,1693.66962421,4.0,103930.84632188252,1,1
