"lowInc_0_autos_noAV","lowInc_autos_lt_workers_noAV","lowInc_autos_lt_workers_AV","lowInc_autos_ge_workers_noAV","lowInc_autos_ge_workers_AV","medInc_0_autos_noAV","medInc_autos_lt_workers_noAV","medInc_autos_lt_workers_AV","medInc_autos_ge_workers_noAV","medInc_autos_ge_workers_AV","highInc_0_autos_noAV","highInc_autos_lt_workers_noAV","highInc_autos_lt_workers_AV","highInc_autos_ge_workers_noAV","highInc_autos_ge_workers_AV","veryHighInc_0_autos_noAV","veryHighInc_autos_lt_workers_noAV","veryHighInc_autos_lt_workers_AV","veryHighInc_autos_ge_workers_noAV","veryHighInc_autos_ge_workers_AV","destChoiceAlt","taz","subzone"
7.41517,7.081683,6.966967,6.87672,6.876726,8.88512,8.292807,8.248578,8.088827,8.08886,9.754666,9.077227,9.044893,8.855757,8.803544,10.531116,9.569131,9.552415,9.346538,9.320883,1104,369,0
8.221694,7.117077,7.013817,6.878999,6.708933,9.511149,8.334476,8.294557,8.09161,8.025246,10.314993,9.114541,9.086073,8.858553,8.806911,10.866482,9.60403,9.589702,9.349151,9.323673,1105,369,1
8.050512,7.098448,6.989289,6.877725,6.706777,9.349883,8.312512,8.269823,8.090062,8.090075,10.170018,9.094135,9.063851,8.856909,8.856892,10.761241,9.584922,9.569576,9.347631,9.34764,1106,369,2
7.386003,7.034783,6.923478,6.804914,6.634662,8.903397,8.292512,8.24948,8.061185,7.995383,9.71557,9.030198,8.997445,8.808651,8.756188,10.519439,9.549022,9.53286,9.32206,9.296394,1107,370,0
7.933436,7.04807,6.941473,6.805691,6.635922,9.29936,8.30797,8.267366,8.062158,8.062149,10.068372,9.045835,9.013902,8.809628,8.809691,10.715988,9.563645,9.547319,9.322919,9.32298,1108,370,1
7.804737,7.040676,6.931591,6.805245,6.805231,9.185799,8.299806,8.257526,8.061573,8.061582,9.962302,9.036702,9.00448,8.809104,8.756624,10.63541,9.555911,9.538422,9.322412,9.296806,1109,370,2
7.40851,7.063487,6.950902,6.853049,6.683942,8.910579,8.288804,8.244781,8.083525,8.018016,9.772177,9.068145,9.036362,8.849471,8.798568,10.571315,9.570166,9.554448,9.350828,9.325751,1110,371,0
8.140763,7.090668,6.987708,6.854779,6.854785,9.449667,8.319763,8.279459,8.085528,8.085517,10.267664,9.09787,9.068662,8.851651,8.851648,10.844544,9.596542,9.581898,9.352783,9.352776,1111,371,1
7.982352,7.076149,6.968087,6.853806,6.853804,9.304975,8.303094,8.260798,8.084404,8.019079,10.135989,9.080969,9.050642,8.85037,8.799623,10.754204,9.581363,9.566322,9.351644,9.326646,1112,371,2
7.657983,7.228444,7.127748,6.984547,6.829015,9.092137,8.426356,8.387142,8.190171,8.129313,9.897272,9.162219,9.1326,8.923557,8.923576,10.645331,9.646749,9.632818,9.411262,9.411269,1113,372,0
8.553129,7.304817,7.228476,6.992105,6.992088,9.792119,8.502756,8.471917,8.197266,8.138653,10.596786,9.250466,9.227908,8.933017,8.886514,11.090736,9.722296,9.710103,9.418864,9.395649,1114,372,1
8.387983,7.267174,7.180478,6.98787,6.835706,9.636652,8.464875,8.430111,8.193275,8.133408,10.442726,9.206397,9.180561,8.927637,8.879888,10.967853,9.684779,9.671222,9.414544,9.390805,1115,372,2
7.50774,7.158362,7.044043,6.962484,6.962488,9.017144,8.378934,8.336509,8.179728,8.179718,9.866696,9.145303,9.115041,8.927415,8.927427,10.640983,9.638019,9.623623,9.420539,9.420465,1116,373,0
8.476465,7.235312,7.14723,6.969468,6.969474,9.753805,8.457898,8.424454,8.186691,8.126488,10.595405,9.236713,9.213311,8.936914,8.89074,11.109088,9.718755,9.706303,9.428485,9.405387,1117,373,1
8.29935,7.197104,7.097641,6.965532,6.802157,9.591141,8.418601,8.380997,8.182749,8.121303,10.436778,9.190784,9.163747,8.931449,8.931435,10.981853,9.678478,9.664427,9.423824,9.400434,1118,373,2
7.802464,7.340361,7.241241,7.099948,7.099937,9.251716,8.542989,8.50696,8.303253,8.303262,10.008517,9.238381,9.210062,9.000863,9.000834,10.751406,9.729607,9.71551,9.491671,9.469276,1119,374,0
8.395024,7.365996,7.274153,7.101602,6.953702,9.700207,8.573629,8.539993,8.305251,8.249755,10.403353,9.264217,9.237183,9.002626,9.002611,10.984022,9.752746,9.740124,9.493318,9.471115,1120,374,1
8.251346,7.352535,7.256856,7.100677,7.100689,9.574245,8.557789,8.522172,8.304144,8.304126,10.287328,9.250405,9.222502,9.001523,9.001617,10.902015,9.740816,9.727179,9.492397,9.492393,1121,374,2
7.558214,7.179955,7.068827,6.977089,6.977093,9.076634,8.409223,8.368154,8.203561,8.143616,9.910871,9.156561,9.126556,8.937344,8.890398,10.681968,9.657575,9.642982,9.43697,9.413857,1122,375,0
8.265287,7.20967,7.107386,6.978954,6.818787,9.597858,8.444255,8.406476,8.205775,8.146238,10.346574,9.185004,9.156653,8.939289,8.93927,10.935026,9.685023,9.670264,9.438734,9.438834,1123,375,1
8.102145,7.193975,7.087029,6.977922,6.977921,9.4501,8.425272,8.386368,8.204576,8.20459,10.219069,9.169286,9.140396,8.938148,8.938177,10.843428,9.669646,9.655458,9.437761,9.437844,1124,375,2
7.434664,7.117262,7.004013,6.917195,6.917197,9.015594,8.374067,8.332532,8.172218,8.111384,9.873523,9.138986,9.108548,8.922883,8.876075,10.66275,9.651475,9.636671,9.43404,9.411093,1125,376,0
8.572882,7.234075,7.15755,6.927642,6.77061,9.885004,8.498908,8.470538,8.183283,8.183317,10.701886,9.27197,9.251329,8.936387,8.892074,11.215804,9.769287,9.759147,9.445573,9.42369,1126,376,1
8.389441,7.179268,7.088454,6.921857,6.760003,9.713439,8.440849,8.4076,8.177186,8.11764,10.53305,9.209314,9.184705,8.928787,8.883157,11.073901,9.714211,9.700846,9.439167,9.416698,1127,376,2
7.550551,7.180378,7.077211,6.956591,6.80031,9.162954,8.462598,8.424663,8.238663,8.238664,9.979193,9.193423,9.1654,8.963651,8.963687,10.753305,9.71763,9.704541,9.487038,9.487031,1128,377,0
8.615783,7.287175,7.216172,6.966294,6.96629,9.948492,8.573729,8.547626,8.248679,8.19459,10.738643,9.31545,9.296112,8.976134,8.934038,11.268553,9.82648,9.816698,9.497733,9.476955,1129,377,1
8.438179,7.236327,7.152479,6.960894,6.808295,9.783255,8.521008,8.490107,8.243093,8.187617,10.575526,9.256845,9.233484,8.969097,8.969108,11.130422,9.774619,9.761684,9.491726,9.470484,1130,377,2
7.630924,7.209769,7.1136,6.960989,6.960995,9.178976,8.477757,8.441402,8.233953,8.233957,9.970088,9.189044,9.160905,8.949231,8.949261,10.741436,9.711451,9.697492,9.470896,9.470884,1131,378,0
8.62827,7.311736,7.24512,6.970641,6.970647,9.946489,8.584204,8.558697,8.243637,8.189743,10.720282,9.307639,9.287733,8.961355,8.918266,11.243743,9.816158,9.80574,9.481144,9.459866,1132,378,1
8.458084,7.262957,7.184539,6.965245,6.818824,9.785813,8.533817,8.503564,8.238273,8.23828,10.557112,9.250382,9.227543,8.954538,8.954484,11.110351,9.765216,9.752918,9.475402,9.475414,1133,378,2
7.485607,7.11873,7.012652,6.894768,6.894774,9.028311,8.373256,8.332659,8.153987,8.092258,9.876219,9.131694,9.102113,8.902947,8.85456,10.654085,9.643827,9.628872,9.415553,9.391841,1134,379,0
8.300169,7.156647,7.062834,6.897265,6.736506,9.648288,8.419112,8.383543,8.157107,8.096008,10.427313,9.174919,9.148453,8.906142,8.90613,10.996552,9.684982,9.671536,9.41855,9.395095,1135,379,1
8.13082,7.13645,7.036324,6.895856,6.895864,9.491207,8.394312,8.356339,8.15537,8.155356,10.282251,9.151815,9.123056,8.904271,8.904297,10.887403,9.663231,9.648652,9.416844,9.416825,1136,379,2
7.437306,7.09094,6.981414,6.87855,6.878551,8.966531,8.333803,8.291902,8.125705,8.062695,9.84203,9.108789,9.078692,8.885584,8.836707,10.626303,9.616154,9.601515,9.393156,9.369113,1137,380,0
8.239232,7.126162,7.027947,6.880821,6.716723,9.571114,8.37479,8.337109,8.128448,8.128445,10.368573,9.145895,9.118598,8.8883,8.888293,10.939025,9.650511,9.63667,9.39564,9.395602,1138,380,1
8.069314,7.10753,7.003464,6.879545,6.879549,9.417103,8.353034,8.313111,8.12688,8.064097,10.225748,9.125836,9.096792,8.886724,8.838032,10.832861,9.631923,9.617426,9.394204,9.370309,1139,380,2
7.34823,7.029905,6.91849,6.817193,6.649952,8.933847,8.302424,8.260183,8.093845,8.030732,9.801831,9.070658,9.039774,8.855949,8.855941,10.596951,9.592982,9.57697,9.377269,9.377237,1140,381,0
8.176639,7.063798,6.964609,6.819298,6.819304,9.537433,8.341756,8.304011,8.096365,8.096376,10.341245,9.109132,9.081214,8.858671,8.858624,10.922816,9.628739,9.613713,9.379735,9.379782,1141,381,1
8.010813,7.045541,6.939955,6.8181,6.818099,9.386743,8.320747,8.280338,8.094896,8.032059,10.195612,9.088161,9.058513,8.857059,8.808369,10.811847,9.608852,9.59427,9.378332,9.354514,1142,381,2
7.294612,7.001919,6.887658,6.797593,6.627927,8.902026,8.284712,8.241175,8.083982,8.083984,9.793591,9.065625,9.034657,8.854445,8.854443,10.597424,9.589647,9.573639,9.378427,9.378399,1143,382,0
8.16528,7.038302,6.937016,6.79987,6.799873,9.534622,8.326646,8.28809,8.08669,8.086683,10.344279,9.105821,9.078274,8.857283,8.857298,10.926294,9.627704,9.613217,9.381053,9.381021,1144,382,1
7.993627,7.018843,6.910743,6.798574,6.629569,9.37418,8.304152,8.262874,8.085137,8.021848,10.201228,9.083596,9.054145,8.855621,8.855634,10.81831,9.606377,9.59131,9.379466,9.379514,1145,382,2
7.283766,6.978284,6.865267,6.761485,6.761491,8.862645,8.253914,8.209991,8.04586,8.045858,9.75449,9.023849,8.991376,8.814903,8.814885,10.55102,9.552032,9.534304,9.341866,9.341797,1146,383,0
7.929128,6.99264,6.885064,6.762345,6.762348,9.329827,8.272884,8.231834,8.047027,7.982886,10.141194,9.042544,9.011969,8.816099,8.766568,10.778486,9.570717,9.554681,9.342998,9.318808,1147,383,1
7.788512,6.984608,6.873992,6.76186,6.592757,9.203761,8.26232,8.21906,8.046319,8.046358,10.029926,9.031743,9.000784,8.815388,8.815425,10.696333,9.559405,9.544014,9.342314,9.34232,1148,383,2
7.226645,6.956396,6.836497,6.754989,6.754985,8.810955,8.223438,8.17796,8.022485,8.022506,9.707366,9.008554,8.97451,8.801373,8.748903,10.50688,9.530826,9.51508,9.318886,9.318877,1149,384,0
7.871736,6.971488,6.856764,6.755913,6.578033,9.263073,8.242439,8.198839,8.023627,7.955884,10.080453,9.025177,8.993026,8.802451,8.75018,10.721137,9.546848,9.530991,9.31994,9.294464,1150,384,1
7.724966,6.963223,6.845668,6.755385,6.577191,9.134664,8.232313,8.187519,8.023005,8.023011,9.971079,9.015888,8.98284,8.801832,8.801816,10.642647,9.538459,9.52227,9.319287,9.31931,1151,384,2
6.827495,6.732153,6.590868,6.570387,6.570386,8.529827,8.044817,7.991704,7.879381,7.805046,9.564567,8.896278,8.859562,8.711497,8.657079,10.407471,9.438433,9.420833,9.246922,9.220487,1152,385,0
6.828367,6.73217,6.590871,6.570389,6.372304,8.537738,8.044841,7.991744,7.879373,7.879388,9.566466,8.896194,8.859878,8.7115,8.711499,10.4073,9.438052,9.420116,9.246943,9.246942,1153,385,1
6.827277,6.732177,6.590856,6.570386,6.570387,8.536429,8.044901,7.991517,7.879382,7.879395,9.562206,8.896444,8.860109,8.711515,8.657075,10.405069,9.438245,9.420528,9.246946,9.246935,1154,385,2
6.75797,6.670487,6.526445,6.512988,6.314481,8.527961,8.017203,7.963366,7.858136,7.784617,9.558021,8.870021,8.833526,8.693653,8.640379,10.41239,9.424054,9.406764,9.243519,9.217732,1155,386,0
7.580596,6.686831,6.549874,6.51384,6.315942,9.043997,8.036767,7.985327,7.859175,7.85917,9.935964,8.887279,8.852183,8.694639,8.694639,10.615664,9.441572,9.423967,9.244524,9.244492,1156,386,1
7.412913,6.677878,6.53699,6.513354,6.513354,8.901607,8.026134,7.973068,7.858577,7.858572,9.821368,8.877812,8.841616,8.694048,8.640823,10.546765,9.432222,9.414886,9.24392,9.218159,1157,386,2
6.825004,6.690058,6.549739,6.523568,6.328695,8.59324,8.048903,7.996478,7.880948,7.880942,9.592304,8.884571,8.848627,8.7038,8.703805,10.452542,9.443685,9.426029,9.256972,9.25697,1158,387,0
7.616948,6.706901,6.573964,6.524467,6.524468,9.087737,8.068486,8.018814,7.881991,7.882019,9.968326,8.902146,8.868104,8.704813,8.652548,10.653522,9.460686,9.443069,9.257956,9.257953,1159,387,1
7.454419,6.69759,6.560624,6.523955,6.32934,8.951711,8.057612,8.006495,7.881398,7.809732,9.85422,8.892426,8.857299,8.704217,8.651843,10.57305,9.450375,9.43445,9.257378,9.232012,1160,387,2
6.981756,6.777312,6.648517,6.580742,6.395799,8.658126,8.097898,8.048879,7.907793,7.907772,9.622282,8.910717,8.876289,8.717727,8.717758,10.457431,9.458252,9.440488,9.262302,9.262252,1161,388,0
7.716353,6.792679,6.670403,6.581599,6.581607,9.149179,8.116758,8.070249,7.908842,7.839767,10.009242,8.928787,8.895766,8.718788,8.667359,10.673261,9.474703,9.459043,9.263306,9.238269,1162,388,1
7.56552,6.784145,6.658111,6.5811,6.396427,9.014202,8.105882,8.058323,7.908206,7.838945,9.896785,8.918459,8.884278,8.718181,8.666612,10.589891,9.466125,9.449378,9.2627,9.237577,1163,388,2
7.067298,6.835802,6.710521,6.640282,6.640278,8.734452,8.153261,8.106213,7.962381,7.962392,9.679651,8.953019,8.919543,8.75742,8.757421,10.505897,9.49606,9.479416,9.298539,9.274218,1164,389,0
7.782736,6.851459,6.732435,6.641186,6.461745,9.218273,8.172797,8.128138,7.963516,7.896961,10.060368,8.971448,8.939523,8.758589,8.708688,10.71841,9.513978,9.498941,9.299726,9.275416,1165,389,1
7.630384,6.842707,6.720187,6.640666,6.460856,9.084775,8.161812,8.115774,7.962859,7.962857,9.94142,8.960989,8.928169,8.757904,8.757916,10.639401,9.503441,9.48807,9.299019,9.298995,1166,389,2
7.358555,7.041937,6.930798,6.836833,6.836825,8.980705,8.33704,8.295084,8.135113,8.073895,9.856048,9.105665,9.075221,8.89236,8.845114,10.654255,9.635366,9.621038,9.422529,9.399385,1167,390,0
8.188808,7.075266,6.975543,6.838951,6.67564,9.576339,8.37644,8.339079,8.137734,8.077053,10.377063,9.143271,9.116095,8.895033,8.84828,10.968067,9.671692,9.658269,9.425109,9.402162,1168,390,1
8.020177,7.057293,6.951592,6.83775,6.837742,9.424341,8.355075,8.314996,8.136238,8.13623,10.234951,9.122564,9.093677,8.893478,8.893471,10.862624,9.651741,9.63687,9.423549,9.423545,1169,390,2
7.339314,6.997637,6.886411,6.79225,6.792253,9.021384,8.336395,8.295457,8.136337,8.077497,9.882598,9.08604,9.056252,8.879826,8.834423,10.68372,9.637735,9.622436,9.428947,9.406894,1170,391,0
8.049534,7.022493,6.920794,6.793686,6.632853,9.48163,8.362957,8.324935,8.137898,8.137865,10.274697,9.111727,9.08399,8.881527,8.88153,10.91589,9.660555,9.646351,9.430467,9.430546,1171,391,1
7.898989,7.009157,6.90245,6.792875,6.792875,9.352381,8.348536,8.308922,8.13701,8.078295,10.157752,9.097579,9.068544,8.880555,8.835241,10.83444,9.647319,9.633258,9.429626,9.407564,1172,391,2
7.285355,6.955737,6.843297,6.752738,6.588237,8.999682,8.315473,8.274399,8.11523,8.056251,9.86627,9.073005,9.043691,8.865535,8.86551,10.680371,9.62979,9.615541,9.419683,9.397773,1173,392,0
8.043014,6.984527,6.883173,6.754489,6.754489,9.492188,8.346147,8.308596,8.117107,8.117109,10.285707,9.102393,9.075017,8.86747,8.867506,10.920461,9.655894,9.643143,9.421495,9.42149,1174,392,1
7.885092,6.969089,6.862066,6.753498,6.753498,9.35792,8.329692,8.29037,8.116033,8.057259,10.164376,9.085849,9.057797,8.866331,8.821253,10.836698,9.641813,9.627525,9.420437,9.398542,1175,392,2
7.318049,6.957362,6.850179,6.741657,6.581282,9.03856,8.342664,8.304224,8.129199,8.072937,9.867501,9.075742,9.047041,8.862941,8.862911,10.679408,9.638164,9.624812,9.424944,9.425003,1176,393,0
8.037167,6.984562,6.887742,6.743345,6.743339,9.510621,8.371022,8.335921,8.13104,8.131,10.279675,9.103942,9.077457,8.864874,8.821869,10.922331,9.66504,9.652434,9.426729,9.405924,1177,393,1
7.884889,6.969991,6.867832,6.742386,6.582494,9.374942,8.355663,8.319194,8.129969,8.073883,10.160793,9.088453,9.060739,8.863785,8.863735,10.83841,9.650526,9.637158,9.425685,9.404849,1178,393,2
7.396951,7.002582,6.901922,6.774722,6.774727,9.115964,8.398477,8.362051,8.173801,8.173843,9.915873,9.11062,9.082989,8.890632,8.890643,10.719307,9.675173,9.662379,9.456148,9.4562,1179,394,0
8.292331,7.069963,6.990629,6.78154,6.781539,9.716412,8.457744,8.428103,8.1794,8.127579,10.500966,9.181728,9.160065,8.898292,8.85822,11.08856,9.735187,9.724786,9.462189,9.442697,1180,394,1
8.1265,7.035853,6.947054,6.777677,6.627491,9.570472,8.427162,8.394514,8.176251,8.123531,10.359311,9.145242,9.121077,8.89388,8.893871,10.980357,9.704389,9.692218,9.458809,9.458681,1181,394,2
7.64541,7.163669,7.073356,6.899649,6.899643,9.324533,8.550202,8.518661,8.286663,8.286642,10.045129,9.204631,9.179104,8.961578,8.961609,10.840808,9.770167,9.758038,9.523971,9.524072,1182,395,0
8.163797,7.180706,7.095317,6.900786,6.900783,9.671523,8.571698,8.541333,8.288091,8.239202,10.358783,9.225566,9.200886,8.963037,8.923121,11.023386,9.790181,9.777933,9.525457,9.506228,1183,395,1
8.03996,7.171402,7.083365,6.900135,6.900144,9.562653,8.559834,8.528899,8.287221,8.287277,10.256574,9.213947,9.189116,8.962218,8.96219,10.950447,9.77937,9.766492,9.524616,9.524596,1184,395,2
7.661539,7.168342,7.078341,6.901815,6.901809,9.36393,8.579533,8.548492,8.311796,8.263929,10.064758,9.217854,9.19234,8.973999,8.934597,10.865468,9.794313,9.781794,9.546,9.527192,1185,396,0
8.110853,7.18088,7.094471,6.902621,6.762524,9.66451,8.596073,8.5667,8.312923,8.31298,10.34596,9.234664,9.21045,8.975106,8.975224,11.029653,9.810832,9.799079,9.547214,9.547221,1186,396,1
7.999409,7.173904,7.085445,6.902143,6.902174,9.570071,8.586782,8.556625,8.312299,8.312343,10.256778,9.224817,9.200024,8.974516,8.974522,10.968518,9.801165,9.788778,9.546473,9.546564,1187,396,2
7.376796,7.055406,6.94617,6.841808,6.678303,9.072591,8.387897,8.348769,8.172069,8.113969,9.925187,9.137095,9.108327,8.914971,8.870449,10.720757,9.680294,9.666783,9.456456,9.434875,1188,397,0
8.488954,7.16645,7.09196,6.852056,6.697525,9.869029,8.500573,8.472967,8.182122,8.18213,10.675094,9.259085,9.238944,8.927314,8.927299,11.224236,9.788712,9.778529,9.466886,9.466868,1189,397,1
8.312092,7.114071,7.026027,6.846343,6.846346,9.705087,8.447358,8.415261,8.176533,8.119605,10.512625,9.200753,9.177019,8.92038,8.876812,11.087991,9.736749,9.724816,9.460959,9.439771,1190,397,2
7.393218,7.078525,6.966829,6.870033,6.704956,9.062888,8.391341,8.351058,8.180526,8.180511,9.907884,9.142084,9.1133,8.924441,8.924411,10.70363,9.67613,9.662037,9.457108,9.457026,1191,398,0
8.16709,7.11121,7.010154,6.872123,6.872122,9.626245,8.437558,8.402657,8.183603,8.183581,10.411133,9.188198,9.162481,8.92761,8.92761,11.034295,9.725075,9.712562,9.460494,9.460478,1192,398,1
8.007795,7.094116,6.987714,6.870934,6.706393,9.482674,8.413498,8.376288,8.181885,8.123372,10.277269,9.164594,9.13662,8.925787,8.880884,10.921752,9.699725,9.685555,9.458496,9.436717,1193,398,2
7.64033,7.186901,7.091744,6.933095,6.786911,9.312853,8.548198,8.514655,8.292984,8.292994,10.046376,9.213269,9.186337,8.976195,8.976164,10.840216,9.7747,9.761763,9.532565,9.532582,1194,399,0
8.302752,7.220985,7.13555,6.935389,6.935389,9.803696,8.596303,8.566728,8.296469,8.29639,10.509212,9.262749,9.239248,8.979762,8.938892,11.146636,9.825381,9.814527,9.53639,9.516742,1195,399,1
8.158504,7.203467,7.113143,6.93411,6.78842,9.671404,8.571806,8.540687,8.294489,8.243816,10.379704,9.237331,9.212228,8.977735,8.936624,11.045131,9.800121,9.787408,9.534315,9.534258,1196,399,2
7.152212,6.924885,6.801304,6.734735,6.734736,8.887659,8.261622,8.21731,8.067673,8.06768,9.814322,9.053732,9.02289,8.847158,8.800394,10.636544,9.599448,9.584914,9.389399,9.36672,1197,400,0
8.044747,6.963084,6.853083,6.737052,6.560534,9.537716,8.315693,8.278069,8.071146,8.009047,10.35362,9.105616,9.078312,8.850644,8.804343,10.980191,9.653568,9.640595,9.393043,9.370682,1198,400,1
7.873438,6.943147,6.826399,6.73575,6.558396,9.378038,8.288096,8.247381,8.069191,8.069208,10.210752,9.078342,9.049192,8.848654,8.848652,10.87005,9.625257,9.611626,9.390965,9.390999,1199,400,2
7.671571,7.251749,7.148869,6.988307,6.988305,9.169795,8.489045,8.451216,8.219175,8.219186,9.861378,9.149306,9.118816,8.906491,8.858329,10.630099,9.647435,9.632441,9.402788,9.378996,1200,401,0
7.973385,7.257399,7.156036,6.988593,6.83297,9.345079,8.49472,8.457278,8.219403,8.161773,10.01254,9.154977,9.124439,8.906878,8.858745,10.706882,9.652532,9.637888,9.40309,9.379344,1201,401,1
7.888986,7.254316,7.15189,6.98845,6.832744,9.271702,8.490115,8.453704,8.219237,8.219288,9.957883,9.150837,9.120344,8.906585,8.906569,10.680589,9.64957,9.634812,9.402952,9.402879,1202,401,2
6.822499,6.807695,6.659005,6.657929,6.457117,8.652369,8.129852,8.077575,7.973587,7.903166,9.696982,8.99065,8.956632,8.805453,8.755268,10.537999,9.528684,9.511884,9.33981,9.315534,1203,402,0
6.826746,6.807722,6.658973,6.657929,6.457112,8.647382,8.129998,8.077541,7.973593,7.97359,9.695683,8.991234,8.956811,8.805451,8.805488,10.528795,9.527844,9.512273,9.339848,9.339807,1204,402,1
6.824595,6.807665,6.658949,6.65793,6.657932,8.64419,8.129558,8.07788,7.973588,7.973604,9.698005,8.990802,8.956545,8.805483,8.75528,10.532294,9.528678,9.512645,9.339901,9.315589,1205,402,2
7.394321,6.994305,6.888021,6.748619,6.590942,9.222698,8.461126,8.427204,8.201984,8.150617,9.945457,9.120443,9.093254,8.891634,8.850066,10.790248,9.719388,9.707437,9.480177,9.460613,1206,403,0
8.099139,7.028296,6.935577,6.750696,6.594412,9.687313,8.506433,8.477112,8.204902,8.204857,10.417202,9.172274,9.147977,8.895042,8.895023,11.082756,9.770859,9.760394,9.483735,9.483703,1207,403,1
7.960521,7.010963,6.91162,6.749544,6.749538,9.579861,8.483551,8.452033,8.203268,8.152148,10.285252,9.145717,9.120443,8.893111,8.851752,10.979754,9.74553,9.733245,9.481662,9.462231,1208,403,2
6.659332,6.499872,6.327035,6.353961,6.143584,8.679628,8.071702,8.020905,7.903058,7.839453,9.629995,8.870735,8.834534,8.706883,8.706857,10.540711,9.502761,9.485415,9.326999,9.327019,1209,404,0
7.225865,6.512994,6.347035,6.354581,6.354579,9.03192,8.090033,8.041895,7.904041,7.840552,9.872658,8.888223,8.853564,8.707749,8.661464,10.683074,9.520873,9.505613,9.327988,9.305963,1210,404,1
7.091381,6.505882,6.336165,6.354227,6.144023,8.9168,8.079909,8.030398,7.903476,7.839901,9.784444,8.878658,8.843405,8.707231,8.660937,10.630634,9.51056,9.494269,9.327462,9.305447,1211,404,2
6.50249,6.458375,6.265527,6.333291,6.333291,8.519541,7.939528,7.883794,7.796967,7.796967,9.598796,8.827781,8.790444,8.679177,8.679162,10.513297,9.465041,9.447556,9.303967,9.304004,1212,405,0
6.504977,6.458369,6.265499,6.333291,6.333289,8.521121,7.939071,7.883664,7.796952,7.728139,9.607141,8.82787,8.790727,8.679147,8.631216,10.515606,9.465619,9.447877,9.303964,9.2812,1213,405,1
6.504766,6.458365,6.265455,6.333291,6.106352,8.524377,7.939803,7.883651,7.796943,7.728145,9.605953,8.828297,8.790609,8.679154,8.679163,10.509369,9.465481,9.448385,9.303995,9.281153,1214,405,2
6.84395,6.581354,6.420371,6.418166,6.418167,8.971997,8.218139,8.176517,8.016667,8.016647,9.875188,8.993881,8.963573,8.805632,8.805619,10.754451,9.646928,9.632932,9.445903,9.426173,1215,406,0
7.663607,6.624723,6.482572,6.420732,6.222048,9.494991,8.278733,8.242699,8.020752,7.965071,10.300359,9.052903,9.026047,8.809587,8.768296,11.043132,9.70782,9.6946,9.450161,9.430618,1216,406,1
7.49738,6.602822,6.451596,6.419312,6.419318,9.350559,8.249185,8.210204,8.018532,8.018521,10.169155,9.023687,8.994807,8.807381,8.807418,10.939189,9.677292,9.664166,9.447824,9.447825,1217,406,2
7.13293,6.705419,6.582906,6.484124,6.48414,9.239832,8.423381,8.392268,8.158779,8.113486,10.032454,9.120168,9.095654,8.884056,8.848862,10.906327,9.798461,9.787274,9.548104,9.531534,1218,407,0
7.926604,6.766425,6.66536,6.488389,6.32445,9.778638,8.499271,8.474062,8.164825,8.120374,10.508717,9.198543,9.17815,8.890213,8.890174,11.249616,9.876704,9.868936,9.554547,9.554639,1219,407,1
7.767591,6.736414,6.625759,6.486091,6.486083,9.64032,8.463121,8.435555,8.161575,8.161611,10.37289,9.161045,9.138936,8.886884,8.886864,11.132358,9.840139,9.830072,9.551085,9.551079,1220,407,2
7.266325,6.812785,6.698426,6.5899,6.589902,9.380875,8.535272,8.506055,8.269846,8.227132,10.133753,9.199473,9.176774,8.959824,8.926096,10.990024,9.873765,9.862981,9.618448,9.602773,1221,408,0
8.050763,6.87182,6.776691,6.594207,6.438671,9.907524,8.611073,8.587419,8.276275,8.27631,10.602658,9.277016,9.258026,8.966236,8.966213,11.333559,9.95176,9.943218,9.625208,9.625264,1222,408,1
7.888075,6.842712,6.738725,6.591878,6.591879,9.765169,8.574684,8.548881,8.2728,8.230462,10.466308,9.239582,9.218884,8.962747,8.929272,11.215253,9.913975,9.904691,9.621558,9.606052,1223,408,2
7.151906,6.728455,6.590796,6.526741,6.3523,9.284036,8.445868,8.410642,8.199414,8.15215,10.077223,9.128242,9.100344,8.911781,8.911748,10.930829,9.800839,9.788541,9.565363,9.565417,1224,409,0
7.990246,6.796371,6.68864,6.531376,6.531369,9.837584,8.529679,8.502755,8.206013,8.20599,10.557594,9.215178,9.193383,8.918415,8.9184,11.279895,9.886055,9.876421,9.572225,9.572261,1225,409,1
7.822939,6.763181,6.642893,6.528856,6.528867,9.693358,8.48973,8.459431,8.20242,8.155592,10.418753,9.173254,9.148963,8.914844,8.878261,11.163714,9.844952,9.834633,9.56853,9.551584,1226,409,2
6.585992,5.996249,5.914587,5.566042,5.404995,8.491466,7.752793,7.73385,7.252333,7.252352,9.122961,8.451279,8.434585,8.003293,8.003299,9.937923,9.108747,9.101097,8.651041,8.651054,1227,410,0
6.596939,5.996538,5.914905,5.5661,5.5661,8.507851,7.753275,7.734344,7.252456,7.252455,9.140041,8.451751,8.435019,8.003363,7.969246,9.954391,9.109285,9.101629,8.651152,8.651127,1228,410,1
6.591723,5.996358,5.914707,5.566064,5.566064,8.500767,7.752965,7.734043,7.252387,7.252385,9.1328,8.45147,8.434741,8.003314,8.003327,9.946829,9.108975,9.101321,8.651105,8.651103,1229,410,2
6.891338,6.614249,6.444581,6.456672,6.456674,9.035797,8.271425,8.227121,8.068576,8.012593,9.921809,9.018563,8.98519,8.840483,8.798476,10.784845,9.672159,9.657216,9.476369,9.456654,1230,411,0
