"lowInc_0_autos_noAV","lowInc_autos_lt_workers_noAV","lowInc_autos_lt_workers_AV","lowInc_autos_ge_workers_noAV","lowInc_autos_ge_workers_AV","medInc_0_autos_noAV","medInc_autos_lt_workers_noAV","medInc_autos_lt_workers_AV","medInc_autos_ge_workers_noAV","medInc_autos_ge_workers_AV","highInc_0_autos_noAV","highInc_autos_lt_workers_noAV","highInc_autos_lt_workers_AV","highInc_autos_ge_workers_noAV","highInc_autos_ge_workers_AV","veryHighInc_0_autos_noAV","veryHighInc_autos_lt_workers_noAV","veryHighInc_autos_lt_workers_AV","veryHighInc_autos_ge_workers_noAV","veryHighInc_autos_ge_workers_AV","destChoiceAlt","taz","subzone"
10.239758,8.867592,8.867577,8.262396,8.262398,11.551126,10.079603,10.079618,9.425592,9.425611,11.764675,10.287938,10.287912,9.688549,9.688601,11.951482,10.447109,10.447005,9.841372,9.841297,17,6,2
9.578252,8.748691,8.748678,8.229348,8.229357,10.832044,9.921269,9.921082,9.378018,9.378043,11.000053,10.125208,10.125052,9.648551,9.648555,11.24155,10.270005,10.270039,9.792446,9.792439,18,7,0
10.449643,8.950564,8.950594,8.278386,8.278383,11.737582,10.175777,10.175873,9.448543,9.448529,11.952149,10.389605,10.389588,9.716547,9.716592,12.129725,10.545404,10.545311,9.863581,9.863576,19,7,1
10.264984,8.867391,8.867414,8.253884,8.253901,11.547908,10.073418,10.073394,9.413575,9.413544,11.758995,10.284527,10.284521,9.682969,9.68294,11.936775,10.435427,10.435152,9.828175,9.828182,20,7,2
9.554418,8.730003,8.730022,8.224052,8.224067,10.81364,9.908482,9.908659,9.376822,9.376845,10.99077,10.119032,10.119067,9.650982,9.651022,11.23419,10.26151,10.261574,9.792029,9.792068,21,8,0
10.49875,8.960917,8.960899,8.281328,8.281335,11.791903,10.197421,10.197414,9.459085,9.459062,11.997773,10.411128,10.411137,9.728344,9.72834,12.170638,10.56586,10.565952,9.873253,9.873287,22,8,1
10.304974,8.867545,8.867558,8.252904,8.252914,11.594361,10.084389,10.084414,9.418756,9.418756,11.798593,10.297812,10.29786,9.690492,9.690548,11.97395,10.44769,10.447797,9.833454,9.833474,23,8,2
9.410816,8.607734,8.607753,8.141501,8.141494,10.682476,9.783401,9.783459,9.285626,9.285579,10.894892,10.032813,10.032764,9.595288,9.595225,11.125427,10.154525,10.154842,9.717083,9.717124,24,9,0
10.448399,8.893118,8.893126,8.212663,8.21268,11.718516,10.12412,10.124169,9.384067,9.384069,11.945914,10.364713,10.364753,9.684885,9.684883,12.106787,10.504726,10.504812,9.812896,9.812956,25,9,1
10.253548,8.786119,8.786119,8.178401,8.178419,11.523428,10.001822,10.001842,9.337708,9.337667,11.749207,10.245274,10.245233,9.642712,9.642686,11.913108,10.379673,10.379572,9.767849,9.767853,26,9,2
9.342273,8.556147,8.55613,8.102715,8.102705,10.606377,9.721862,9.721859,9.237679,9.237696,10.843313,9.99725,9.997454,9.571448,9.571422,11.088084,10.123992,10.123907,9.69564,9.695604,27,10,0
10.38953,8.830433,8.830462,8.168409,8.168404,11.665668,10.057046,10.05709,9.330927,9.330946,11.908045,10.319433,10.319517,9.655144,9.655193,12.076374,10.465323,10.465358,9.786003,9.78602,28,10,1
10.191151,8.724911,8.724906,8.136355,8.136359,11.465467,9.933414,9.933344,9.286305,9.286256,11.707332,10.200336,10.200361,9.615054,9.615088,11.878483,10.33997,10.339855,9.742785,9.742785,29,10,2
9.553578,8.733659,8.733644,8.235515,8.235516,10.815013,9.910411,9.910555,9.386003,9.385939,11.001624,10.131433,10.131378,9.668055,9.6681,11.255132,10.281176,10.281128,9.813612,9.81356,30,11,0
10.479778,8.949084,8.949086,8.286489,8.286487,11.761531,10.177374,10.177397,9.458309,9.458337,11.983321,10.401978,10.402055,9.736052,9.736025,12.15512,10.559648,10.559664,9.884138,9.884169,31,11,1
10.288072,8.859138,8.859138,8.260852,8.260842,11.567186,10.069216,10.069108,9.422188,9.422269,11.78681,10.292808,10.292832,9.702104,9.702105,11.961995,10.447231,10.447001,9.848764,9.848736,32,11,2
9.891648,9.030684,9.030684,8.476315,8.476344,11.147552,10.21461,10.214859,9.640301,9.640303,11.259552,10.358363,10.358326,9.844676,9.84464,11.535159,10.552623,10.552433,10.029759,10.029777,33,12,0
10.745691,9.228382,9.228384,8.528015,8.528034,12.043027,10.466309,10.46631,9.715183,9.715198,12.209971,10.625302,10.625159,9.918286,9.918279,12.418357,10.823094,10.823077,10.106225,10.106282,34,12,1
10.558686,9.144967,9.144939,8.502048,8.502032,11.849884,10.363169,10.363177,9.677982,9.677945,12.015084,10.517474,10.517545,9.881793,9.881784,12.224961,10.713226,10.713105,10.068151,10.068226,35,12,2
9.95999,9.093552,9.093513,8.527959,8.527973,11.222001,10.286152,10.286262,9.700497,9.700453,11.322094,10.41521,10.415133,9.889726,9.889755,11.615104,10.631528,10.631338,10.094605,10.09454,36,13,0
10.771988,9.277793,9.277836,8.577516,8.577528,12.076621,10.521679,10.521634,9.772075,9.77209,12.222816,10.664493,10.664424,9.96048,9.960488,12.452138,10.882414,10.882424,10.167144,10.167139,37,13,1
10.588634,9.199926,9.199917,8.552666,8.552649,11.889121,10.424739,10.424798,9.736516,9.736525,12.032254,10.563769,10.563759,9.925498,9.925468,12.264647,10.780175,10.780117,10.131068,10.131031,38,13,2
9.941854,9.075468,9.075442,8.510438,8.510466,11.212184,10.275161,10.275036,9.689611,9.689665,11.31062,10.403204,10.403657,9.878798,9.878798,11.621882,10.632854,10.632738,10.095017,10.095146,39,14,0
10.737248,9.257572,9.257526,8.558787,8.558823,12.036196,10.503061,10.503024,9.75821,9.758231,12.1885,10.647648,10.647679,9.947476,9.947464,12.427361,10.876061,10.875973,10.164886,10.16492,40,14,1
10.558818,9.181274,9.18129,8.53456,8.534534,11.855761,10.40997,10.410047,9.724215,9.724164,12.003995,10.550024,10.550056,9.913619,9.913663,12.245626,10.777395,10.77763,10.1303,10.130262,41,14,2
9.765375,8.914519,8.914524,8.373571,8.373579,11.043608,10.114965,10.114981,9.55163,9.551578,11.166083,10.277474,10.277473,9.776235,9.776258,11.488842,10.507041,10.506912,9.991428,9.991443,42,15,0
10.64052,9.125576,9.125572,8.428638,8.428623,11.953695,10.380897,10.380821,9.63088,9.630867,12.128436,10.554947,10.554945,9.853573,9.85352,12.369695,10.785579,10.785485,10.071052,10.070945,43,15,1
10.453532,9.039458,9.039504,8.401257,8.401242,11.762809,10.275672,10.275834,9.592007,9.591946,11.934237,10.447025,10.447048,9.81585,9.815633,12.17909,10.675961,10.67586,10.032012,10.032051,44,15,2
9.697961,8.857254,8.857307,8.331868,8.331875,10.971314,10.051213,10.05123,9.502553,9.502506,11.118352,10.233349,10.233253,9.748881,9.748841,11.4307,10.448771,10.448904,9.952635,9.952613,45,16,0
10.580475,9.067508,9.067474,8.382787,8.382792,11.876771,10.311007,10.310876,9.574997,9.575014,12.08291,10.507825,10.5078,9.819383,9.819354,12.303148,10.722115,10.722102,10.024894,10.024809,46,16,1
10.396329,8.980523,8.980478,8.357177,8.357181,11.688103,10.206687,10.2066,9.53899,9.539044,11.891895,10.398551,10.398608,9.784396,9.784338,12.115041,10.612868,10.612972,9.988879,9.988904,47,16,2
9.232207,8.464764,8.464748,8.016088,8.01609,10.51875,9.647127,9.647184,9.1675,9.167486,10.778461,9.94511,9.945229,9.528268,9.528272,11.090463,10.126906,10.126876,9.699634,9.699578,48,17,0
10.341406,8.75203,8.752031,8.081861,8.081864,11.618892,9.990187,9.990171,9.25966,9.259657,11.906903,10.283195,10.283196,9.611253,9.611232,12.096178,10.467017,10.467052,9.785805,9.785831,49,17,1
10.140957,8.639381,8.639394,8.049326,8.049314,11.417428,9.860771,9.860779,9.214856,9.214779,11.704133,10.155074,10.154989,9.570727,9.570698,11.896808,10.338058,10.33788,9.743727,9.743793,50,17,2
9.163179,8.412114,8.412092,7.983175,7.983185,10.444089,9.584102,9.583977,9.122766,9.122742,10.71845,9.904303,9.904149,9.499568,9.499599,11.006269,10.053493,10.05329,9.644154,9.644114,51,18,0
10.260989,8.68568,8.685692,8.0414,8.041411,11.526422,9.909818,9.909805,9.204414,9.204429,11.83468,10.222343,10.222407,9.573057,9.573039,11.996819,10.377594,10.377663,9.720989,9.72099,52,18,1
10.062514,8.577297,8.577287,8.012314,8.012319,11.327,9.785268,9.785247,9.164123,9.164128,11.633176,10.099414,10.099354,9.536645,9.536669,11.79957,10.25271,10.252927,9.682972,9.682953,53,18,2
9.029685,8.308551,8.308503,7.924059,7.924056,10.314756,9.471029,9.471144,9.049682,9.049691,10.633783,9.826803,9.826759,9.457479,9.457504,10.907396,9.955087,9.954972,9.581444,9.58145,54,19,0
10.124415,8.566348,8.566351,7.971951,7.971972,11.367091,9.767327,9.767372,9.113533,9.113561,11.716391,10.119141,10.119111,9.516129,9.51612,11.854818,10.249284,10.249142,9.640871,9.640925,55,19,1
9.926938,8.462963,8.462953,7.947968,7.947959,11.169138,9.650164,9.650181,9.08153,9.081545,11.517128,10.002504,10.002564,9.486669,9.486688,11.660484,10.13148,10.131343,9.61079,9.610802,56,19,2
9.217035,8.452215,8.452183,8.028545,8.028547,10.485382,9.612164,9.612021,9.156539,9.156562,10.756389,9.922153,9.92214,9.521831,9.521814,11.019792,10.055119,10.055166,9.651506,9.651449,57,20,0
10.243685,8.702057,8.702041,8.081712,8.081698,11.510658,9.915239,9.915195,9.230965,9.230956,11.789402,10.213008,10.21303,9.588565,9.588571,11.957,10.358781,10.358909,9.721691,9.721658,58,20,1
10.047465,8.602969,8.602951,8.055387,8.055397,11.312128,9.798275,9.798287,9.194396,9.194407,11.590425,10.100339,10.100415,9.555717,9.555722,11.761025,10.241124,10.241258,9.686948,9.686961,59,20,2
9.44348,8.641579,8.641591,8.163984,8.163979,10.704988,9.81566,9.815519,9.310352,9.31033,10.924337,10.065375,10.065334,9.621068,9.621112,11.190956,10.225487,10.225201,9.774858,9.774821,60,21,0
10.440038,8.879229,8.879236,8.217678,8.217668,11.713585,10.103792,10.103778,9.3854,9.38542,11.965683,10.357828,10.357859,9.691309,9.691281,12.134043,10.519619,10.519634,9.846588,9.84665,61,21,1
10.243174,8.78124,8.781248,8.190639,8.190642,11.514232,9.988006,9.98794,9.347858,9.347862,11.764804,10.240747,10.240718,9.656152,9.65616,11.937029,10.401339,10.401296,9.81053,9.810535,62,21,2
9.687567,8.842528,8.842608,8.314426,8.31442,10.96796,10.043087,10.042661,9.492337,9.492261,11.108427,10.215282,10.215264,9.726622,9.726653,11.430525,10.445415,10.445572,9.943101,9.943188,63,22,0
10.59753,9.071568,9.071616,8.373871,8.373866,11.902462,10.326167,10.326265,9.576447,9.576485,12.089732,10.511093,10.511157,9.808999,9.809032,12.326864,10.740362,10.740447,10.027019,10.027002,64,22,1
10.409706,8.980187,8.98014,8.344549,8.344543,11.712085,10.216845,10.216889,9.535658,9.535665,11.894714,10.398922,10.398878,9.769327,9.769351,12.13663,10.627065,10.626903,9.986323,9.98632,65,22,2
9.212163,8.42376,8.423726,7.955884,7.955886,10.503054,9.617617,9.617442,9.12166,9.121642,10.740238,9.893761,9.893661,9.463574,9.463611,11.06536,10.099842,10.099865,9.658005,9.658023,66,23,0
10.309159,8.732982,8.732995,8.033723,8.033717,11.607091,9.991279,9.991276,9.231539,9.23159,11.85997,10.258292,10.258344,9.562911,9.562922,12.086876,10.471132,10.471102,9.762033,9.761967,67,23,1
10.112078,8.617421,8.617393,7.996104,7.996099,11.408621,9.858709,9.858727,9.179775,9.179818,11.659607,10.129006,10.128914,9.516083,9.51613,11.890293,10.339111,10.338958,9.713055,9.713024,68,23,2
9.626239,8.785371,8.785278,8.249294,8.249284,10.89212,9.975776,9.975863,9.417306,9.417295,11.049609,10.164201,10.164325,9.671677,9.671716,11.351615,10.374573,10.374231,9.870415,9.870478,69,24,0
10.486024,8.983429,8.983455,8.299022,8.299021,11.784661,10.223875,10.223899,9.488116,9.488101,11.984518,10.424931,10.424809,9.740792,9.740752,12.208868,10.636286,10.636337,9.940955,9.941073,70,24,1
10.300356,8.90124,8.901256,8.274111,8.274111,11.595059,10.123434,10.123388,9.452875,9.452948,11.79215,10.321198,10.321345,9.706699,9.706659,12.019651,10.530872,10.530919,9.905919,9.905916,71,24,2
9.608135,8.770157,8.770165,8.246945,8.246957,10.873849,9.957588,9.957295,9.411856,9.411852,11.031914,10.148889,10.148849,9.666918,9.66693,11.3187,10.340681,10.34104,9.8513,9.851163,72,25,0
10.514905,8.982306,8.982363,8.299725,8.299738,11.819497,10.226828,10.226812,9.488095,9.488132,12.015929,10.427829,10.427738,9.740591,9.740541,12.227383,10.625235,10.625207,9.927438,9.927405,73,25,1
10.321422,8.894342,8.894349,8.27334,8.273342,11.621989,10.118189,10.118213,9.450216,9.450286,11.817,10.317039,10.316998,9.704217,9.704211,12.031122,10.51147,10.511554,9.889566,9.889641,74,25,2
9.680949,8.834821,8.83482,8.295343,8.295349,10.939262,10.020459,10.020409,9.458606,9.458553,11.089247,10.200521,10.200532,9.703373,9.703481,11.368949,10.39109,10.391497,9.886069,9.885951,75,26,0
10.51677,9.020947,9.020963,8.341812,8.341816,11.844408,10.269106,10.269054,9.53009,9.530079,12.041837,10.465119,10.465133,9.774612,9.774616,12.253793,10.662487,10.662454,9.960163,9.960212,76,26,1
10.330209,8.943169,8.943166,8.318498,8.318498,11.650087,10.167433,10.16749,9.494483,9.4945,11.844946,10.359139,10.35913,9.739395,9.739462,12.060029,10.55299,10.5532,9.923265,9.923312,77,26,2
9.539135,8.70897,8.708942,8.192894,8.19288,10.801671,9.890458,9.890556,9.351123,9.351116,10.969684,10.096717,10.09662,9.622621,9.62269,11.245574,10.270528,10.270453,9.791474,9.791413,78,27,0
10.399183,8.901757,8.901758,8.239227,8.239223,11.724813,10.144829,10.144855,9.421274,9.42129,11.946382,10.365632,10.365704,9.692097,9.692121,12.146922,10.548896,10.54883,9.864266,9.864253,79,27,1
10.212242,8.821894,8.821892,8.216094,8.216078,11.5287,10.041406,10.041469,9.386408,9.386443,11.748034,10.258302,10.258219,9.657802,9.657777,11.951468,10.436946,10.437108,9.828055,9.828034,80,27,2
9.538013,8.709487,8.709429,8.195489,8.195484,10.794143,9.885154,9.885322,9.347922,9.347948,10.969701,10.094744,10.094728,9.622526,9.622522,11.232899,10.258394,10.258471,9.782735,9.782711,81,28,0
10.392857,8.897258,8.897269,8.240232,8.240214,11.722793,10.14114,10.141162,9.41856,9.418542,11.946646,10.36509,10.365152,9.692434,9.692451,12.140062,10.539996,10.539961,9.856347,9.856367,82,28,1
10.205349,8.81897,8.818966,8.217822,8.217809,11.526502,10.037041,10.037092,9.383435,9.383429,11.748024,10.257126,10.257108,9.657928,9.657846,11.944189,10.427004,10.427043,9.819729,9.819744,83,28,2
9.64605,8.805661,8.805648,8.277635,8.277636,10.89999,9.983091,9.983204,9.432335,9.432308,11.05186,10.170303,10.170244,9.684541,9.684616,11.308184,10.333174,10.332986,9.84394,9.843919,84,29,0
10.411751,8.968102,8.968122,8.315715,8.315723,11.775807,10.216805,10.216781,9.496557,9.49656,11.996854,10.427481,10.427436,9.751427,9.751396,12.194716,10.603407,10.60336,9.915211,9.915215,85,29,1
10.236189,8.900882,8.900864,8.296673,8.296682,11.583411,10.12097,10.120974,9.46442,9.464448,11.80043,10.324219,10.324207,9.71829,9.718295,12.000358,10.494205,10.494443,9.879707,9.879699,86,29,2
9.448863,8.636329,8.636364,8.15339,8.153392,10.70573,9.806472,9.806333,9.296184,9.296203,10.906294,10.041403,10.041257,9.593751,9.593745,11.133779,10.168274,10.168481,9.722308,9.722331,87,30,0
10.392133,8.856767,8.856772,8.203902,8.203901,11.668271,10.077649,10.077636,9.367151,9.367139,11.88887,10.312042,10.3121,9.659431,9.659463,12.043645,10.448056,10.448112,9.789694,9.789672,88,30,1
10.196736,8.765724,8.765736,8.178584,8.178583,11.469687,9.968147,9.968227,9.331771,9.331747,11.689705,10.20352,10.203569,9.626758,9.626734,11.847855,10.335442,10.335349,9.755852,9.755881,89,30,2
9.383101,8.576608,8.57657,8.100822,8.100823,10.63879,9.744087,9.744126,9.24187,9.241853,10.854526,9.992565,9.992538,9.5533,9.553297,11.096516,10.12903,10.129091,9.690134,9.690126,90,31,0
10.290917,8.778581,8.778588,8.145292,8.145286,11.584298,10.00298,10.002929,9.307203,9.307196,11.826531,10.255001,10.255067,9.615002,9.614998,11.992438,10.401287,10.401217,9.753923,9.753929,91,31,1
10.099413,8.694014,8.693988,8.122911,8.122919,11.387408,9.897092,9.89712,9.274398,9.274405,11.628028,10.148634,10.148621,9.584126,9.584138,11.798038,10.290297,10.290519,9.721733,9.721695,92,31,2
9.342494,8.5394,8.539407,8.066305,8.066298,10.595634,9.701299,9.701176,9.202683,9.202713,10.815173,9.957431,9.957493,9.522057,9.522075,11.065163,10.095789,10.09577,9.661108,9.661085,93,32,0
10.222512,8.726875,8.726864,8.106865,8.106867,11.526525,9.953293,9.953213,9.265558,9.265536,11.773644,10.211613,10.211624,9.581326,9.581339,11.943686,10.360176,10.360109,9.722894,9.722869,94,32,1
10.033565,8.647193,8.647224,8.086429,8.086427,11.3317,9.849477,9.84947,9.234026,9.234032,11.577107,10.107806,10.107737,9.551723,9.551708,11.750787,10.251886,10.251768,9.691706,9.691763,95,32,2
9.181438,8.397782,8.397737,7.952843,7.952846,10.44206,9.557538,9.557545,9.086579,9.086575,10.689395,9.846631,9.846694,9.437912,9.437937,10.952358,9.988045,9.988192,9.579474,9.579462,96,33,0
10.080603,8.588995,8.589007,7.98995,7.989946,11.381738,9.809435,9.809435,9.144114,9.144092,11.635327,10.087641,10.08763,9.489499,9.489464,11.803159,10.235561,10.23562,9.633381,9.633374,97,33,1
9.88992,8.506702,8.506705,7.97068,7.970685,11.184498,9.704802,9.704724,9.114513,9.114526,11.437917,9.987181,9.987211,9.462945,9.462938,11.611828,10.132158,10.132238,9.605577,9.605611,98,33,2
9.112237,8.338411,8.338409,7.902117,7.902114,10.374178,9.501367,9.50122,9.038681,9.038662,10.634864,9.797309,9.796908,9.398515,9.398554,10.903746,9.940465,9.94069,9.542664,9.542707,99,34,0
10.030709,8.534796,8.534794,7.93935,7.939359,11.327127,9.756076,9.756144,9.095484,9.09549,11.587915,10.040941,10.040934,9.449326,9.449318,11.757078,10.189884,10.189853,9.595327,9.595407,100,34,1
9.838844,8.450789,8.450795,7.920018,7.920028,11.129825,9.650868,9.650747,9.066258,9.066233,11.390154,9.939873,9.939853,9.423158,9.423096,11.565111,10.086094,10.086127,9.568109,9.568136,101,34,2
9.305707,8.504233,8.5042,8.026563,8.026563,10.570616,9.677925,9.677887,9.17446,9.17444,10.788755,9.934507,9.934437,9.496313,9.496308,11.061203,10.092789,10.093265,9.652846,9.652849,102,35,0
10.197968,8.700762,8.700774,8.069602,8.069608,11.516242,9.934672,9.934711,9.239301,9.239276,11.776146,10.201064,10.201036,9.559258,9.559252,11.966803,10.370853,10.370885,9.718861,9.718824,103,35,1
10.009335,8.61902,8.619004,8.047956,8.047958,11.318721,9.829624,9.829615,9.206709,9.206706,11.576838,10.093561,10.093641,9.527773,9.527813,11.770689,10.258584,10.258624,9.685623,9.685618,104,35,2
9.458901,8.636135,8.63617,8.127824,8.127825,10.725331,9.820103,9.820227,9.288421,9.288355,10.906137,10.036328,10.035978,9.572069,9.572098,11.18861,10.214389,10.214661,9.745287,9.745287,105,36,0
10.355925,8.838052,8.838059,8.175756,8.175749,11.657631,10.076258,10.076312,9.357509,9.357491,11.88181,10.303542,10.303586,9.639005,9.638956,12.08215,10.488583,10.488542,9.814301,9.81436,106,36,1
10.164536,8.753769,8.753749,8.151672,8.15168,11.461631,9.971667,9.971724,9.322994,9.322946,11.683404,10.196238,10.196327,9.605735,9.605765,11.887767,10.377745,10.377788,9.779843,9.779756,107,36,2
9.408882,8.592078,8.592083,8.090849,8.090849,10.680988,9.780698,9.780686,9.255148,9.255113,10.876673,10.010049,10.010112,9.551354,9.551377,11.177632,10.206336,10.206357,9.739228,9.73936,108,37,0
10.350558,8.815787,8.815783,8.144452,8.144439,11.647281,10.057059,10.057088,9.330619,9.330601,11.879759,10.29527,10.295351,9.623795,9.623777,12.092151,10.494278,10.494162,9.813268,9.813192,109,37,1
10.156963,8.72472,8.724714,8.117732,8.117721,11.450069,9.947322,9.947246,9.293288,9.293266,11.680778,10.183789,10.183867,9.588194,9.588205,11.896816,10.380472,10.380343,9.776629,9.776599,110,37,2
9.108083,8.324977,8.324992,7.87116,7.871152,10.390887,9.512075,9.51216,9.030076,9.030056,10.643075,9.806833,9.806755,9.392468,9.392487,10.950392,9.989045,9.98893,9.567004,9.56702,111,38,0
10.129383,8.575402,8.575405,7.927395,7.927388,11.424514,9.817685,9.817691,9.10916,9.109154,11.705377,10.112671,10.112635,9.465502,9.465487,11.906559,10.298932,10.298947,9.64201,9.641952,112,38,1
9.930822,8.476306,8.47631,7.899728,7.899728,11.223461,9.699515,9.699556,9.070444,9.070477,11.503547,9.995578,9.995647,9.429883,9.429931,11.708963,10.179111,10.178944,9.605139,9.605097,113,38,2
9.116754,8.33697,8.336986,7.891223,7.891229,10.394317,9.514838,9.514851,9.042175,9.042125,10.645616,9.803299,9.80305,9.396869,9.396857,10.927073,9.965271,9.965124,9.556638,9.55666,114,39,0
10.051531,8.537581,8.537576,7.930969,7.930964,11.354366,9.774131,9.774131,9.102397,9.102389,11.604174,10.04936,10.049299,9.449696,9.449662,11.787633,10.216043,10.216133,9.611676,9.611648,115,39,1
9.856521,8.451208,8.451246,7.910379,7.910367,11.155698,9.667005,9.666785,9.071563,9.07155,11.405534,9.946966,9.946904,9.422524,9.422527,11.594779,10.111556,10.111679,9.583376,9.58337,116,39,2
8.961877,8.208267,8.208284,7.798111,7.7981,10.240264,9.378009,9.377967,8.939931,8.939948,10.52401,9.698024,9.698088,9.32502,9.32498,10.810063,9.846745,9.846475,9.474974,9.474951,117,40,0
9.921461,8.428319,8.42829,7.838389,7.838389,11.216659,9.657743,9.657799,9.000807,9.000786,11.506744,9.96537,9.965269,9.379524,9.379531,11.686444,10.124025,10.124065,9.533239,9.533226,118,40,1
9.733405,8.339108,8.339087,7.817765,7.817778,11.024976,9.549105,9.549053,8.970116,8.970134,11.311814,9.860579,9.860559,9.351973,9.351971,11.497254,10.015982,10.016162,9.503859,9.503882,119,40,2
9.032739,8.263041,8.263007,7.828166,7.828172,10.31763,9.448301,9.448293,8.986241,8.986248,10.584618,9.752178,9.751923,9.356715,9.356675,10.886213,9.921124,9.920979,9.523273,9.523309,120,41,0
9.971054,8.482041,8.481992,7.871785,7.871792,11.270478,9.72312,9.723156,9.050902,9.050907,11.545002,10.014868,10.015006,9.414384,9.414375,11.744027,10.192613,10.192733,9.585052,9.585014,121,41,1
9.785179,8.393537,8.393517,7.849658,7.849651,11.082638,9.616908,9.616822,9.018692,9.018703,11.354164,9.91238,9.912457,9.385539,9.385494,11.557678,10.087358,10.087315,9.554338,9.554317,122,41,2
6.486147,6.943207,6.943234,6.79315,6.793149,8.418549,8.098191,8.098168,7.923388,7.923383,9.522966,8.95822,8.958249,8.799488,8.799525,10.092233,9.19576,9.195955,9.027845,9.027846,123,42,0
8.619612,7.19318,7.193179,6.821006,6.821005,9.89019,8.390267,8.390285,7.960807,7.960817,10.64437,9.205136,9.205116,8.830042,8.830029,10.9205,9.436534,9.436289,9.058136,9.058139,124,42,1
