"lowInc_0_autos_noAV","lowInc_autos_lt_workers_noAV","lowInc_autos_lt_workers_AV","lowInc_autos_ge_workers_noAV","lowInc_autos_ge_workers_AV","medInc_0_autos_noAV","medInc_autos_lt_workers_noAV","medInc_autos_lt_workers_AV","medInc_autos_ge_workers_noAV","medInc_autos_ge_workers_AV","highInc_0_autos_noAV","highInc_autos_lt_workers_noAV","highInc_autos_lt_workers_AV","highInc_autos_ge_workers_noAV","highInc_autos_ge_workers_AV","veryHighInc_0_autos_noAV","veryHighInc_autos_lt_workers_noAV","veryHighInc_autos_lt_workers_AV","veryHighInc_autos_ge_workers_noAV","veryHighInc_autos_ge_workers_AV","destChoiceAlt","taz","subzone"
9.467846,8.621511,8.593343,8.056654,7.994226,11.813021,10.853485,10.847993,10.251357,10.237004,11.898727,10.957689,10.948486,10.413265,10.392493,12.218063,11.23201,11.225551,10.69773,10.683627,36,13,0
10.326245,8.823414,8.809621,8.110079,8.057511,12.6618,11.102241,11.099249,10.329428,10.329438,12.796038,11.226293,11.220954,10.491501,10.491535,13.061872,11.492315,11.488421,10.772888,10.772884,37,13,1
10.14307,8.740543,8.722943,8.083294,8.083273,12.476456,11.002153,10.998545,10.290872,10.277873,12.607435,11.120443,11.113886,10.452951,10.433558,12.875637,11.388354,11.383617,10.735635,10.722378,38,13,2
9.454549,8.608749,8.580226,8.045176,7.982682,11.796582,10.836935,10.831085,10.236177,10.236235,11.880173,10.939043,10.930323,10.397643,10.397642,12.212574,11.221637,11.215165,10.688416,10.688557,39,14,0
10.300095,8.810144,8.796258,8.097972,8.098009,12.6306,11.083409,11.080421,10.313127,10.313153,12.771278,11.209356,11.204046,10.475974,10.457755,13.041601,11.481048,11.477053,10.763235,10.750805,40,14,1
10.121246,8.728588,8.711028,8.071574,8.014556,12.449495,10.985254,10.981616,10.275256,10.262169,12.58585,11.104362,11.097853,10.437533,10.418098,12.858501,11.37829,11.373786,10.726374,10.713114,41,14,2
9.272881,8.446173,8.413302,7.908902,7.838198,11.621773,10.667455,10.660851,10.090436,10.090386,11.731255,10.806719,10.796298,10.289714,10.289733,12.079043,11.09521,11.08791,10.585976,10.585997,42,15,0
10.211329,8.680993,8.665655,7.969514,7.9695,12.540601,10.953916,10.950567,10.178621,10.165121,12.706212,11.111949,11.106223,10.377119,10.357188,12.978976,11.388141,11.383843,10.669385,10.655752,43,15,1
10.022586,8.588215,8.56852,7.939419,7.87542,12.349371,10.843288,10.839308,10.13563,10.120727,12.511442,10.996354,10.989227,10.33463,10.313001,12.787575,11.275105,11.269918,10.628587,10.628626,44,15,2
9.262366,8.441596,8.406603,7.911635,7.911643,11.601673,10.65057,10.643626,10.079509,10.079453,11.72044,10.791973,10.780846,10.284317,10.260255,12.056951,11.073628,11.066114,10.577159,10.561026,45,16,0
10.19134,8.673346,8.658419,7.968664,7.908873,12.495123,10.925836,10.922611,10.160658,10.146686,12.684067,11.093129,11.088037,10.365398,10.345141,12.962848,11.368086,11.364367,10.655433,10.641444,46,16,1
10.008062,8.581093,8.561335,7.940176,7.940178,12.308515,10.818232,10.81398,10.120755,10.120806,12.493918,10.976698,10.969922,10.325446,10.325379,12.774161,11.252846,11.248011,10.616625,10.616632,47,16,2
8.87571,8.119363,8.07126,7.650825,7.650826,11.233868,10.307096,10.297215,9.790686,9.766948,11.446557,10.546213,10.531998,10.092887,10.062762,11.794357,10.828372,10.818502,10.38763,10.367413,48,17,0
10.021606,8.430245,8.411942,7.726403,7.649197,12.306458,10.672798,10.668935,9.898629,9.880051,12.555213,10.917007,10.910989,10.191625,10.191626,12.823042,11.185765,11.181361,10.480989,10.463965,49,17,1
9.823302,8.312467,8.287179,7.689361,7.689356,12.107432,10.539015,10.533537,9.847063,9.846916,12.354627,10.78109,10.7726,10.144041,10.144011,12.624803,11.052565,11.046185,10.435756,10.43581,50,17,2
8.832956,8.082402,8.033905,7.623111,7.52273,11.204164,10.278985,10.268515,9.771969,9.747519,11.423223,10.529264,10.514559,10.081896,10.051211,11.754198,10.794389,10.78399,10.362554,10.341668,51,18,0
9.964741,8.382442,8.363381,7.693615,7.61429,12.250659,10.627212,10.623115,9.870917,9.870935,12.511104,10.881039,10.874831,10.172227,10.172186,12.765446,11.135727,11.131031,10.448132,10.448121,52,18,1
9.767984,8.267467,8.241224,7.658835,7.658849,12.053956,10.497793,10.49195,9.823076,9.801422,12.311666,10.749304,10.740426,10.128159,10.100135,12.569006,11.005915,10.999649,10.406238,10.386943,53,18,2
8.623861,7.913144,7.855882,7.502259,7.388645,11.022241,10.112911,10.100419,9.651008,9.622765,11.299481,10.420526,10.40372,10.009953,9.97593,11.631254,10.683565,10.671476,10.288541,10.265396,54,19,0
9.775565,8.200604,8.177236,7.559714,7.559738,12.049568,10.43396,10.428543,9.72797,9.727995,12.364187,10.744082,10.736417,10.081017,10.081015,12.618423,10.996631,10.990806,10.355123,10.355187,55,19,1
9.577547,8.08872,8.056969,7.530826,7.530822,11.852072,10.310004,10.302519,9.689555,9.663892,12.165925,10.618062,10.607718,10.045257,10.013709,12.423404,10.872571,10.864704,10.321348,10.299664,56,19,2
8.687943,7.959765,7.905875,7.538182,7.431127,11.101454,10.18143,10.170005,9.704877,9.679197,11.362795,10.470893,10.455838,10.044294,10.044262,11.690104,10.729616,10.718603,10.318162,10.31811,57,20,0
9.815269,8.241208,8.215677,7.596146,7.59614,12.130104,10.508719,10.503024,9.786834,9.765246,12.396179,10.789467,10.780975,10.118965,10.091449,12.638923,11.036351,11.03007,10.388959,10.369823,58,20,1
9.614559,8.131532,8.09842,7.566967,7.468863,11.929847,10.383485,10.376265,9.746025,9.722544,12.196417,10.667249,10.656697,10.081613,10.081636,12.441763,10.91729,10.909584,10.35341,10.353444,59,20,2
8.984589,8.206119,8.163439,7.722443,7.722434,11.351731,10.421678,10.412668,9.891034,9.891003,11.549643,10.638283,10.6253,10.164906,10.164971,11.865713,10.900717,10.891394,10.442142,10.442129,60,21,0
10.038272,8.465501,8.448075,7.78107,7.781061,12.342545,10.723554,10.719781,9.973103,9.955666,12.577546,10.952325,10.946548,10.243134,10.219478,12.833838,11.20766,11.203272,10.516861,10.500474,61,21,1
9.840631,8.361139,8.337417,7.751328,7.671006,12.144104,10.603726,10.598479,9.931894,9.912551,12.377642,10.828316,10.820357,10.203694,10.203689,12.636548,11.084842,11.078862,10.479033,10.479006,62,21,2
9.141644,8.327794,8.291415,7.811518,7.811506,11.507606,10.558228,10.5504,9.999244,9.999163,11.650664,10.722132,10.710764,10.222178,10.222215,11.992675,11.00793,11.000292,10.516865,10.500683,63,22,0
10.128907,8.585498,8.569246,7.87674,7.813897,12.458671,10.866016,10.862617,10.092771,10.078246,12.64562,11.047126,11.041147,10.314262,10.314301,12.914871,11.319935,11.315554,10.604568,10.604548,64,22,1
9.939086,8.486187,8.464952,7.844607,7.844603,12.267407,10.75017,10.745705,10.047642,10.047654,12.450384,10.927122,10.919465,10.270022,10.270043,12.723276,11.202439,11.196807,10.562096,10.562082,65,22,2
8.639348,7.9017,7.848051,7.453374,7.453376,11.026206,10.110846,10.099482,9.610009,9.584402,11.277066,10.387437,10.371894,9.947689,9.916331,11.643582,10.680885,10.670489,10.250349,10.229722,66,23,0
9.841549,8.24594,8.223885,7.537331,7.453185,12.151123,10.51538,10.510535,9.730562,9.730618,12.413053,10.785716,10.778072,10.05717,10.05719,12.681772,11.061278,11.055586,10.354507,10.35444,67,23,1
9.641935,8.121524,8.092197,7.496758,7.496749,11.951296,10.375051,10.368688,9.673908,9.673969,12.211795,10.647367,10.637451,10.005462,9.977008,12.484086,10.927206,10.920033,10.305285,10.305241,68,23,2
9.021369,8.221312,8.181788,7.706198,7.623178,11.396399,10.457741,10.449951,9.895479,9.876167,11.566313,10.6479,10.636182,10.148168,10.122499,11.903887,10.927939,10.919396,10.438294,10.421159,69,24,0
9.985862,8.455546,8.437077,7.76222,7.693261,12.313287,10.732882,10.728929,9.974566,9.974545,12.527565,10.94092,10.934152,10.226097,10.226045,12.793481,11.209246,11.204433,10.512414,10.512518,70,24,1
9.795922,8.362603,8.338935,7.734155,7.658969,12.122443,10.624823,10.619701,9.935324,9.917879,12.333787,10.827688,10.819589,10.187593,10.163635,12.602324,11.098608,11.09269,10.475595,10.459418,71,24,2
8.972263,8.17991,8.13854,7.682103,7.595425,11.358916,10.421131,10.41226,9.875459,9.875456,11.541271,10.624398,10.611925,10.13721,10.13726,11.870974,10.895349,10.887163,10.420691,10.420567,72,25,0
9.986363,8.427732,8.408774,7.740064,7.740075,12.327801,10.715925,10.711811,9.958506,9.958557,12.541603,10.930864,10.924056,10.217458,10.194517,12.804117,11.193604,11.188644,10.49789,10.497865,73,25,1
9.789176,8.328749,8.3041,7.710937,7.632545,12.128925,10.599514,10.594234,9.917121,9.898675,12.342276,10.811477,10.80294,10.177549,10.152966,12.607151,11.075987,11.069948,10.459257,10.442636,74,25,2
9.04987,8.245684,8.207024,7.729095,7.647032,11.429033,10.489197,10.481416,9.925159,9.925115,11.598883,10.677989,10.666304,10.174516,10.174651,11.922985,10.946769,10.939075,10.456249,10.456161,75,26,0
9.984879,8.464015,8.445401,7.780126,7.78013,12.351459,10.760048,10.756039,10.002644,9.986695,12.565507,10.968156,10.96164,10.252046,10.229942,12.828537,11.230902,11.22607,10.531357,10.516216,76,26,1
9.794714,8.376013,8.352292,7.754363,7.679591,12.156575,10.651618,10.646636,9.963922,9.963935,12.368383,10.854246,10.846058,10.213452,10.213519,12.634153,11.117915,11.112167,10.493739,10.493802,77,26,2
8.879731,8.1007,8.056458,7.613498,7.613486,11.271793,10.340199,10.331263,9.802993,9.802996,11.473363,10.566956,10.553922,10.088262,10.088331,11.803319,10.832457,10.823158,10.367669,10.367615,78,27,0
9.8708,8.335464,8.314745,7.665977,7.58939,12.226406,10.623715,10.619252,9.880324,9.862231,12.47085,10.864997,10.857917,10.164201,10.140133,12.730257,11.124002,11.118672,10.441149,10.424586,79,27,1
9.677853,8.241838,8.215137,7.639556,7.556167,12.028762,10.511145,10.505446,9.841714,9.841751,12.271882,10.748349,10.739264,10.126363,10.126342,12.534388,11.008225,11.001789,10.404311,10.404283,80,27,2
8.864868,8.089849,8.045037,7.606391,7.606389,11.259954,10.329663,10.320751,9.795435,9.795469,11.472857,10.565236,10.552018,10.087829,10.059952,11.797131,10.82725,10.818125,10.364629,10.34571,81,28,0
9.846676,8.317755,8.296418,7.65652,7.578533,12.217026,10.614328,10.609766,9.87295,9.854569,12.46823,10.863676,10.856442,10.164139,10.139814,12.724839,11.120004,11.114599,10.438682,10.421923,82,28,1
9.654353,8.226556,8.199147,7.631232,7.631217,12.019636,10.501452,10.495583,9.83427,9.834254,12.269543,10.746912,10.737765,10.126174,10.100068,12.529187,11.004046,10.997397,10.401601,10.383809,83,28,2
8.97951,8.18746,8.146396,7.688643,7.601669,11.370589,10.431413,10.423225,9.883548,9.863112,11.557467,10.643301,10.631044,10.152507,10.126058,11.872391,10.901347,10.892529,10.425318,10.40726,84,29,0
9.886817,8.395825,8.375742,7.734719,7.661108,12.285215,10.700009,10.695673,9.957566,9.957561,12.528636,10.933857,10.926953,10.228238,10.228205,12.786878,11.188524,11.183363,10.499628,10.499627,85,29,1
9.702825,8.313315,8.287809,7.711567,7.711573,12.090728,10.593594,10.588152,9.920627,9.920642,12.331542,10.820513,10.811953,10.190621,10.165887,12.591749,11.074814,11.068756,10.462579,10.445565,86,29,2
8.788474,8.028244,7.980588,7.569379,7.471185,11.206487,10.279642,10.269677,9.766839,9.743503,11.443601,10.539752,10.525854,10.078801,10.04972,11.740069,10.780777,10.771138,10.338822,10.318769,87,30,0
9.837886,8.281234,8.258476,7.623019,7.540289,12.177423,10.571552,10.566491,9.841726,9.841731,12.429358,10.8323,10.824454,10.149057,10.149082,12.659511,11.064681,11.058828,10.405464,10.405437,88,30,1
9.640512,8.180182,8.15086,7.595799,7.595797,11.979277,10.455516,10.449127,9.803959,9.782485,12.231194,10.716481,10.706823,10.113573,10.086253,12.4645,10.951094,10.943683,10.371591,10.352576,89,30,2
8.702455,7.956425,7.904883,7.510348,7.407013,11.11412,10.195802,10.185231,9.694965,9.694962,11.375052,10.476223,10.461692,10.027021,10.027004,11.686552,10.726323,10.716274,10.294872,10.294896,90,31,0
9.738668,8.194502,8.169516,7.557859,7.557849,12.082746,10.477438,10.471831,9.763613,9.742533,12.360979,10.761771,10.753503,10.092456,10.06582,12.602192,11.00502,10.998655,10.357656,10.339184,91,31,1
9.542577,8.097949,8.065863,7.533521,7.438619,11.884192,10.363383,10.356324,9.7285,9.705724,12.161927,10.646936,10.636518,10.058993,10.059016,12.407153,10.891737,10.884269,10.325438,10.305908,92,31,2
8.640264,7.902998,7.849469,7.464174,7.464169,11.05362,10.136714,10.125506,9.642912,9.642982,11.325015,10.430823,10.415972,9.988179,9.988199,11.648617,10.685798,10.675226,10.259913,10.259912,93,32,0
9.641134,8.115291,8.08775,7.503653,7.503654,12.009036,10.409784,10.403784,9.707687,9.685579,12.29778,10.705331,10.696492,10.049532,10.021982,12.543695,10.953064,10.946453,10.319066,10.300049,94,32,1
9.446894,8.025592,7.990581,7.48311,7.383589,11.811837,10.297706,10.290147,9.674484,9.650723,12.099983,10.593019,10.581993,10.018064,10.018053,12.34985,10.842857,10.834665,10.288559,10.288629,95,32,2
8.463049,7.758093,7.697501,7.349115,7.349119,10.88756,9.982147,9.969419,9.517043,9.488777,11.193208,10.314914,10.298498,9.898376,9.86557,11.533521,10.577837,10.566503,10.176502,10.154357,96,33,0
9.480498,7.965233,7.926301,7.386267,7.279272,11.854554,10.257007,10.24944,9.57853,9.553457,12.150758,10.574042,10.563211,9.953141,9.953103,12.39432,10.823578,10.815718,10.228214,10.207659,97,33,1
9.283932,7.87569,7.828506,7.366759,7.366763,11.655947,10.143805,10.134342,9.54673,9.546741,11.953284,10.466002,10.453016,9.924711,9.924718,12.203267,10.720005,10.710711,10.201304,10.201327,98,33,2
8.372736,7.686915,7.622562,7.29136,7.29136,10.795265,9.906452,9.892647,9.454382,9.424628,11.126514,10.254946,10.237399,9.851012,9.817197,11.475121,10.520627,10.508926,10.131518,10.108884,99,34,0
9.421999,7.900105,7.859446,7.328488,7.216523,11.79025,10.187479,10.17959,9.515452,9.515453,12.099524,10.518693,10.507472,9.905057,9.905038,12.343652,10.770001,10.761847,10.182295,10.182359,100,34,1
9.223899,7.808507,7.758934,7.308998,7.309004,11.590075,10.072446,10.062423,9.483858,9.483844,11.900859,10.409236,10.395778,9.876969,9.876903,12.151264,10.665362,10.655687,10.155841,10.155869,101,34,2
8.619761,7.884647,7.831066,7.440477,7.333894,11.028468,10.113464,10.102356,9.614664,9.614645,11.294427,10.404244,10.388981,9.95997,9.95997,11.633048,10.670107,10.660052,10.241172,10.241175,102,35,0
9.6606,8.125357,8.099725,7.488958,7.488966,12.001626,10.397693,10.391998,9.684346,9.662538,12.295736,10.696404,10.687796,10.027238,9.999871,12.554519,10.956096,10.949767,10.306231,10.287482,103,35,1
9.466159,8.029359,7.996545,7.46432,7.366944,11.803186,10.283598,10.276307,9.648919,9.625303,12.096585,10.580283,10.569712,9.993039,9.963945,12.358314,10.841571,10.833868,10.273038,10.253237,104,35,2
8.798249,8.030704,7.983774,7.55279,7.552791,11.18849,10.263587,10.25414,9.735312,9.73525,11.405065,10.502429,10.488243,10.03421,10.034249,11.739095,10.769754,10.760526,10.316324,10.316327,105,36,0
9.814582,8.269195,8.247424,7.604769,7.604762,12.144331,10.543037,10.538291,9.808773,9.789572,12.39633,10.794418,10.786904,10.105413,10.080188,12.656126,11.055204,11.049553,10.384709,10.367552,106,36,1
9.619333,8.173343,8.145225,7.578435,7.491471,11.947057,10.430753,10.424614,9.771744,9.750792,12.197654,10.678743,10.669309,10.069541,10.042652,12.461891,10.940887,10.934021,10.350147,10.331817,107,36,2
8.77967,8.016022,7.968267,7.542478,7.54248,11.163513,10.240812,10.231061,9.716521,9.716483,11.385702,10.483229,10.469415,10.01992,10.019946,11.730728,10.762938,10.753433,10.311261,10.292119,108,37,0
9.839864,8.27814,8.256572,7.601385,7.521607,12.159961,10.546659,10.541963,9.799528,9.780528,12.409822,10.799461,10.792071,10.099473,10.074419,12.674327,11.067044,11.06143,10.386836,10.369768,109,37,1
9.642179,8.175634,8.147669,7.571877,7.571863,11.960583,10.428104,10.421936,9.758334,9.758304,12.209482,10.678534,10.669263,10.060055,10.060061,12.477612,10.948847,10.94186,10.349187,10.349167,110,37,2
8.46074,7.749629,7.688919,7.323473,7.323466,10.862541,9.963076,9.950236,9.482291,9.453543,11.152376,10.280756,10.263622,9.859003,9.825409,11.517904,10.564028,10.552396,10.153311,10.131148,111,38,0
9.626029,8.045377,8.019529,7.385831,7.290769,11.924951,10.299025,10.293124,9.567843,9.544233,12.235892,10.617861,10.609064,9.938197,9.938189,12.501625,10.88648,10.880155,10.228191,10.228133,112,38,1
9.424556,7.93295,7.89894,7.354781,7.35478,11.723466,10.171968,10.164262,9.525527,9.525552,12.034287,10.491,10.479903,9.89894,9.898993,12.303467,10.763124,10.754917,10.190858,10.190839,113,38,2
8.418859,7.719524,7.657662,7.310256,7.310261,10.833834,9.936314,9.92326,9.472075,9.442943,11.141612,10.265387,10.248102,9.85409,9.820304,11.490376,10.538456,10.526586,10.140713,10.118251,114,39,0
9.477736,7.94148,7.903201,7.351504,7.351498,11.833504,10.22537,10.217807,9.538453,9.538445,12.124886,10.536881,10.525979,9.912193,9.91218,12.375946,10.795078,10.787288,10.195378,10.195363,115,39,1
9.278079,7.846806,7.799793,7.330037,7.330029,11.632897,10.108315,10.098586,9.50449,9.477177,11.925372,10.425205,10.411956,9.882246,9.849962,12.181983,10.688236,10.67895,10.16716,10.1455,116,39,2
8.226068,7.568162,7.495665,7.198435,7.067179,10.655847,9.778384,9.762894,9.351849,9.319382,11.012214,10.150708,10.131758,9.772941,9.772913,11.376906,10.424169,10.410997,10.059307,10.059269,117,40,0
9.344303,7.816333,7.773202,7.241932,7.241934,11.69513,10.096214,10.087812,9.421021,9.421015,12.028985,10.446698,10.434908,9.833605,9.833594,12.280352,10.704165,10.695707,10.116808,10.116818,118,40,1
9.147782,7.716765,7.663382,7.219627,7.219636,11.498399,9.975208,9.964505,9.386241,9.355981,11.831539,10.331519,10.317242,9.802896,9.768631,12.088394,10.594151,10.584121,10.087683,10.064809,119,40,2
8.367154,7.675406,7.610635,7.271062,7.148294,10.771292,9.884074,9.870085,9.42656,9.426578,11.084352,10.218344,10.200033,9.81651,9.816468,11.448447,10.495586,10.483133,10.107205,10.107234,120,41,0
9.4217,7.914733,7.875396,7.316895,7.316903,11.766045,10.18987,10.182055,9.498769,9.49877,12.07418,10.507885,10.496769,9.880343,9.848563,12.334859,10.771416,10.763449,10.168221,10.1469,121,41,1
9.231957,7.818972,7.770765,7.293627,7.176764,11.575971,10.073918,10.064054,9.462913,9.462929,11.881778,10.395828,10.382318,9.848396,9.848347,12.146067,10.663834,10.654119,10.137746,10.137725,122,41,2
6.134434,6.678307,6.429007,6.554088,6.554087,8.877309,8.529486,8.46642,8.373158,8.373157,10.02907,9.379284,9.32846,9.232975,9.23299,10.718919,9.784061,9.754169,9.634579,9.634583,123,42,0
8.171239,6.86048,6.694931,6.570122,6.311399,10.323092,8.813332,8.776427,8.40394,8.333989,11.058332,9.617415,9.583362,9.258131,9.202934,11.416627,9.987051,9.964913,9.656163,9.623014,124,42,1
