"lowInc_0_autos_noAV","lowInc_autos_lt_workers_noAV","lowInc_autos_lt_workers_AV","lowInc_autos_ge_workers_noAV","lowInc_autos_ge_workers_AV","medInc_0_autos_noAV","medInc_autos_lt_workers_noAV","medInc_autos_lt_workers_AV","medInc_autos_ge_workers_noAV","medInc_autos_ge_workers_AV","highInc_0_autos_noAV","highInc_autos_lt_workers_noAV","highInc_autos_lt_workers_AV","highInc_autos_ge_workers_noAV","highInc_autos_ge_workers_AV","veryHighInc_0_autos_noAV","veryHighInc_autos_lt_workers_noAV","veryHighInc_autos_lt_workers_AV","veryHighInc_autos_ge_workers_noAV","veryHighInc_autos_ge_workers_AV","destChoiceAlt","taz","subzone"
10.58755,11.35301,11.316138,11.032729,10.984451,10.998765,11.478085,11.460979,11.101733,11.080893,11.1813,11.54274,11.533011,11.128951,11.116749,11.372477,11.605167,11.609094,11.152695,11.144777,23,8,2
10.53667,11.315436,11.275808,11.00391,10.951142,10.96705,11.449508,11.432223,11.078028,11.055166,11.18476,11.51773,11.513101,11.106876,11.091615,11.370675,11.584713,11.586136,11.12854,11.123725,24,9,0
10.53585,11.315872,11.275467,11.003879,10.950972,10.982323,11.450388,11.432362,11.076921,11.054361,11.191326,11.515976,11.503348,11.10668,11.091821,11.365088,11.577611,11.584504,11.131434,11.123465,25,9,1
10.542208,11.315499,11.275795,11.003948,10.95109,10.965105,11.447656,11.432135,11.077828,11.054199,11.185445,11.521102,11.512091,11.105385,11.091519,11.367026,11.585837,11.585559,11.130111,11.122417,26,9,2
10.551709,11.325103,11.28502,11.010619,10.957941,10.976854,11.457478,11.439839,11.084815,11.061355,11.1898,11.528073,11.52136,11.112898,11.098585,11.363194,11.599936,11.588199,11.136186,11.12821,27,10,0
10.555563,11.324136,11.2845,11.010499,10.958034,10.981327,11.455564,11.438218,11.084425,11.061447,11.201589,11.523282,11.519924,11.113223,11.099415,11.378268,11.60116,11.59053,11.136799,11.128853,28,10,1
10.557028,11.324174,11.284736,11.010563,10.957897,10.973145,11.454035,11.438756,11.084595,11.061529,11.191021,11.525856,11.519359,11.113358,11.098752,11.350921,11.597355,11.595915,11.137596,11.128518,29,10,2
10.658326,11.40797,11.374665,11.082633,11.038183,11.040977,11.527698,11.509178,11.148229,11.127288,11.234057,11.585376,11.581278,11.172874,11.160965,11.376436,11.647877,11.651522,11.19473,11.188807,30,11,0
10.658376,11.408021,11.374678,11.082579,11.038218,11.052837,11.526455,11.508451,11.147832,11.127666,11.228573,11.586956,11.579362,11.173248,11.161048,11.384173,11.654601,11.643072,11.195168,11.187904,31,11,1
10.658229,11.407471,11.374815,11.082587,11.038202,11.023443,11.527197,11.509981,11.147956,11.127414,11.240928,11.588134,11.581936,11.173389,11.161674,11.410665,11.647136,11.643203,11.195723,11.18839,32,11,2
10.634622,11.386888,11.353239,11.059853,11.014069,11.004463,11.504395,11.490747,11.126393,11.104823,11.206776,11.565172,11.559766,11.150231,11.13843,11.363851,11.623104,11.626934,11.173242,11.166179,33,12,0
10.634563,11.387318,11.353302,11.059582,11.01399,11.009793,11.504736,11.487159,11.125528,11.10465,11.20977,11.568383,11.555719,11.15117,11.138558,11.37571,11.629016,11.618114,11.173149,11.166983,34,12,1
10.632383,11.386707,11.352983,11.05976,11.01406,11.010992,11.504228,11.487544,11.126011,11.105426,11.213855,11.560242,11.555182,11.152044,11.139254,11.374202,11.623302,11.622699,11.174267,11.167145,35,12,2
10.550905,11.315652,11.27856,10.992395,10.942984,10.944392,11.438386,11.421962,11.062988,11.04081,11.148048,11.505053,11.494514,11.090471,11.076041,11.318799,11.565133,11.568648,11.114264,11.105516,36,13,0
10.546931,11.315745,11.278468,10.992359,10.942811,10.954398,11.439169,11.416962,11.063432,11.041145,11.144237,11.504497,11.495333,11.090731,11.076955,11.319719,11.56488,11.564902,11.114012,11.106853,37,13,1
10.551863,11.315102,11.278233,10.992337,10.942951,10.948562,11.436578,11.42215,11.063451,11.04079,11.147199,11.502687,11.494447,11.090793,11.07614,11.324301,11.565334,11.567787,11.113394,11.1071,38,13,2
10.446133,11.222487,11.179381,10.906436,10.85,10.857425,11.357235,11.339508,10.98602,10.960083,11.075525,11.432185,11.422182,11.015299,10.999942,11.266809,11.49988,11.495578,11.041215,11.033223,39,14,0
10.441546,11.222026,11.179662,10.906326,10.849943,10.863615,11.355991,11.339903,10.985826,10.960084,11.06566,11.432369,11.419482,11.015445,10.999413,11.277307,11.50238,11.494294,11.041064,11.034883,40,14,1
10.445791,11.222244,11.179223,10.906263,10.849963,10.863056,11.353581,11.337267,10.985941,10.960045,11.076732,11.43366,11.418311,11.015857,11.00117,11.280047,11.499687,11.488647,11.043064,11.033073,41,14,2
10.312677,11.109843,11.061341,10.80311,10.739304,10.750758,11.256479,11.240173,10.891443,10.861976,10.985665,11.340946,11.329497,10.924496,10.905139,11.18329,11.413754,11.407759,10.950855,10.942659,42,15,0
10.311443,11.109688,11.06039,10.803041,10.739339,10.756191,11.260086,11.239813,10.891143,10.862242,11.012342,11.339429,11.328713,10.923061,10.907975,11.207879,11.417151,11.406561,10.952729,10.94411,43,15,1
10.311161,11.109973,11.061263,10.803015,10.739322,10.778687,11.260079,11.236569,10.891157,10.862653,11.00901,11.336941,11.326902,10.924035,10.908032,11.197213,11.419484,11.409573,10.953396,10.944499,44,15,2
10.39903,11.183728,11.139037,10.872452,10.814772,10.81338,11.321988,11.300071,10.954557,10.928198,11.054748,11.395708,11.38202,10.985644,10.96891,11.239063,11.470188,11.467577,11.011255,11.001546,45,16,0
10.398803,11.183641,11.138913,10.872489,10.814685,10.837887,11.322238,11.302814,10.954176,10.927452,11.061186,11.397279,11.389383,10.984106,10.969178,11.244502,11.471258,11.467625,11.010735,11.001317,46,16,1
10.398118,11.18344,11.139935,10.872446,10.814803,10.833219,11.322989,11.298912,10.954254,10.927987,11.057076,11.397485,11.385997,10.985395,10.968822,11.254605,11.471671,11.46236,11.010424,11.001993,47,16,2
10.345775,11.135393,11.088045,10.82822,10.766857,10.811601,11.27908,11.25871,10.91474,10.887115,11.037216,11.351242,11.350184,10.947659,10.93038,11.198944,11.432625,11.420883,10.974964,10.964873,48,17,0
10.345837,11.135714,11.087947,10.828304,10.76696,10.795698,11.280595,11.259464,10.914948,10.886725,11.020852,11.362121,11.347961,10.946791,10.929359,11.22707,11.433542,11.424976,10.975125,10.966141,49,17,1
10.344299,11.135422,11.088164,10.828471,10.766769,10.79886,11.280766,11.260909,10.915009,10.886363,11.026253,11.354894,11.348989,10.946975,10.929676,11.19007,11.43504,11.422867,10.974282,10.96706,50,17,2
10.486049,11.251342,11.21101,10.936137,10.882474,10.902534,11.385437,11.370079,11.013089,10.988486,11.118721,11.4568,11.448539,11.041083,11.026554,11.302179,11.52004,11.514602,11.06693,11.057989,51,18,0
10.486403,11.252285,11.210967,10.935861,10.882462,10.911617,11.386343,11.360027,11.012979,10.988458,11.112947,11.462226,11.446228,11.042335,11.026221,11.306118,11.522497,11.516474,11.066132,11.05903,52,18,1
10.48615,11.251518,11.21101,10.936065,10.882484,10.917237,11.383377,11.368847,11.013242,10.988394,11.117237,11.457344,11.449711,11.041943,11.027839,11.297672,11.524003,11.517079,11.066245,11.059715,53,18,2
10.376375,11.17358,11.126543,10.872176,10.810902,10.858441,11.321535,11.30588,10.957677,10.929581,11.062056,11.405485,11.393403,10.989897,10.971189,11.271813,11.478154,11.470977,11.016848,11.007837,54,19,0
10.380227,11.173666,11.126603,10.87208,10.810927,10.849443,11.322012,11.30564,10.956932,10.929891,11.081204,11.40647,11.394792,10.989708,10.972499,11.284822,11.476619,11.470666,11.016305,11.007512,55,19,1
10.38015,11.173781,11.126515,10.872193,10.810791,10.849834,11.325536,11.301261,10.95668,10.93043,11.096642,11.405708,11.390944,10.98974,10.973308,11.286187,11.475277,11.467132,11.015171,11.00885,56,19,2
10.48452,11.259753,11.217861,10.951691,10.896811,10.918632,11.397816,11.382495,11.029413,11.003959,11.128772,11.474493,11.462096,11.059794,11.044645,11.328039,11.54108,11.543364,11.085319,11.075712,57,20,0
10.473397,11.260129,11.218357,10.951678,10.896535,10.937373,11.401493,11.385139,11.028149,11.005313,11.157711,11.477892,11.463398,11.059203,11.04514,11.326988,11.542892,11.538407,11.084929,11.075848,58,20,1
10.483607,11.259138,11.218192,10.951476,10.896837,10.938902,11.401333,11.379152,11.029366,11.004914,11.16081,11.474396,11.465381,11.059242,11.044986,11.338669,11.548723,11.539825,11.084354,11.07659,59,20,2
10.601018,11.35648,11.322239,11.033099,10.98683,11.000076,11.480416,11.464576,11.101988,11.079728,11.19007,11.540478,11.538329,11.1276,11.114437,11.345827,11.604621,11.598345,11.150115,11.142788,60,21,0
10.604271,11.356278,11.322352,11.033163,10.987016,10.997053,11.478504,11.463135,11.102007,11.080138,11.209909,11.546512,11.539166,11.127447,11.1139,11.349351,11.610054,11.599607,11.148528,11.14259,61,21,1
10.607817,11.357115,11.321595,11.033081,10.986962,11.011502,11.480746,11.464369,11.101678,11.080133,11.189483,11.542721,11.539766,11.127023,11.114731,11.348448,11.60787,11.599834,11.149933,11.142225,62,21,2
10.217066,11.030953,10.97802,10.731377,10.662816,10.678357,11.184056,11.16183,10.824092,10.793924,10.914253,11.263938,11.256967,10.859855,10.840842,11.123729,11.34739,11.342111,10.88913,10.880574,63,22,0
10.213978,11.030858,10.97832,10.73147,10.662901,10.684212,11.186028,11.164055,10.824078,10.793576,10.935974,11.263963,11.256331,10.857765,10.840975,11.126016,11.349257,11.329453,10.889574,10.880282,64,22,1
10.215684,11.031525,10.978415,10.731445,10.662747,10.680197,11.188152,11.159749,10.823737,10.793611,10.945442,11.269733,11.25768,10.858418,10.840512,11.130826,11.344564,11.337446,10.889249,10.878994,65,22,2
9.956658,10.819729,10.754444,10.536799,10.453241,10.481293,10.995398,10.966299,10.645857,10.609203,10.76932,11.087402,11.076741,10.685641,10.664948,10.988503,11.178394,11.168628,10.720887,10.709969,66,23,0
9.954924,10.819888,10.754975,10.536893,10.453231,10.49414,10.996464,10.967317,10.645235,10.608954,10.764012,11.087659,11.07374,10.687251,10.663723,10.994968,11.179972,11.177612,10.720258,10.707247,67,23,1
9.958915,10.820283,10.7552,10.536807,10.453286,10.463364,10.994416,10.969387,10.645392,10.608964,10.780427,11.087873,11.0782,10.685562,10.665242,10.994128,11.181828,11.165457,10.720638,10.708506,68,23,2
10.310857,11.112323,11.064927,10.803679,10.742311,10.758432,11.252839,11.230785,10.887477,10.860498,10.984609,11.326753,11.318192,10.920117,10.903263,11.178471,11.403767,11.401294,10.946824,10.93863,69,24,0
10.314291,11.11179,11.065125,10.80365,10.742421,10.75739,11.253613,11.232301,10.888093,10.859631,10.983978,11.331966,11.321947,10.919955,10.902581,11.180141,11.403174,11.399785,10.946219,10.937685,70,24,1
10.307047,11.112066,11.065293,10.803633,10.742332,10.756022,11.252321,11.235904,10.887652,10.860429,10.986162,11.332976,11.321998,10.919836,10.902629,11.176541,11.405652,11.399,10.946977,10.93845,71,24,2
10.363493,11.159328,11.112415,10.848359,10.787329,10.785174,11.298884,11.276608,10.931209,10.904308,11.021768,11.37493,11.362004,10.963095,10.947278,11.233334,11.443187,11.442412,10.989435,10.982092,72,25,0
10.363739,11.159421,11.112496,10.848434,10.787351,10.791862,11.296842,11.281065,10.931739,10.904015,11.01769,11.371478,11.364936,10.963249,10.946221,11.185558,11.442814,11.444308,10.988291,10.982203,73,25,1
10.360038,11.159055,11.112859,10.848419,10.787414,10.787103,11.295585,11.277951,10.931335,10.904623,11.027076,11.376026,11.362219,10.962816,10.945093,11.228246,11.450216,11.438158,10.987883,10.98192,74,25,2
10.455982,11.236584,11.194215,10.92026,10.865707,10.869891,11.370203,11.353567,10.996465,10.972459,11.110496,11.440866,11.430614,11.025654,11.011598,11.283353,11.510407,11.494101,11.051404,11.043308,75,26,0
10.458984,11.235807,11.194818,10.920372,10.865685,10.855846,11.368257,11.35206,10.996724,10.972584,11.085144,11.441424,11.42582,11.025857,11.01172,11.276978,11.511211,11.492544,11.051562,11.042884,76,26,1
10.457626,11.23567,11.194819,10.920297,10.865703,10.871171,11.369391,11.346961,10.996426,10.971881,11.107432,11.435841,11.427432,11.025958,11.009696,11.285615,11.508224,11.504827,11.051115,11.044198,77,26,2
10.411119,11.200225,11.156769,10.887003,10.829513,10.821189,11.335008,11.314866,10.966408,10.9409,11.053852,11.404829,11.396091,10.995777,10.981793,11.220655,11.479564,11.471709,11.023702,11.014366,78,27,0
10.408235,11.200082,11.156675,10.887066,10.829425,10.825519,11.334204,11.316922,10.966412,10.940362,11.060608,11.409863,11.397847,10.995597,10.980795,11.248048,11.476811,11.465715,11.022455,11.014184,79,27,1
10.408972,11.200178,11.156688,10.886941,10.829399,10.820525,11.334625,11.316372,10.966032,10.94003,11.06168,11.406253,11.397814,10.995646,10.981608,11.250938,11.480511,11.469556,11.022824,11.013274,80,27,2
10.443849,11.230994,11.188631,10.919044,10.863359,10.846231,11.362713,11.349094,10.996452,10.971189,11.091801,11.43037,11.425534,11.026405,11.011427,11.281942,11.504546,11.508007,11.051196,11.043037,81,28,0
10.445313,11.231622,11.189167,10.919007,10.863352,10.876034,11.365634,11.348519,10.996775,10.970803,11.100969,11.438766,11.428016,11.023314,11.011444,11.284226,11.505418,11.50968,11.050417,11.043443,82,28,1
10.443172,11.231736,11.189051,10.918856,10.863297,10.873059,11.365036,11.347779,10.996043,10.971582,11.083852,11.435209,11.428819,11.026343,11.010673,11.288376,11.506408,11.505312,11.051229,11.042408,83,28,2
10.528837,11.300014,11.261303,10.98356,10.932169,10.924952,11.428681,11.411112,11.05689,11.033697,11.150499,11.495804,11.490253,11.084616,11.070827,11.336109,11.566154,11.561102,11.108254,11.102376,84,29,0
10.528467,11.300463,11.26099,10.983721,10.932188,10.92995,11.427078,11.413586,11.056514,11.032907,11.147096,11.502251,11.491238,11.084242,11.070084,11.331409,11.571322,11.56167,11.10798,11.100738,85,29,1
10.527016,11.300385,11.26192,10.983541,10.932159,10.943482,11.428779,11.41365,11.056785,11.033199,11.152845,11.498138,11.492627,11.084172,11.070604,11.335987,11.561355,11.557116,11.106702,11.101439,86,29,2
10.526905,11.308599,11.267339,10.996138,10.942598,10.951516,11.438582,11.425586,11.070632,11.047256,11.176404,11.510474,11.505568,11.099371,11.084918,11.360346,11.581161,11.573123,11.123209,11.116888,87,30,0
10.531343,11.30815,11.267701,10.99609,10.942623,10.933773,11.44041,11.424319,11.071115,11.047022,11.166312,11.514937,11.503641,11.099619,11.084068,11.353806,11.583515,11.58007,11.124207,11.115723,88,30,1
10.524714,11.308673,11.267776,10.995993,10.942536,10.96061,11.440804,11.42558,11.070647,11.046799,11.173522,11.513824,11.504626,11.10006,11.085343,11.338443,11.580555,11.569941,11.124276,11.11623,89,30,2
10.44065,11.235951,11.190911,10.929849,10.871839,10.890185,11.374493,11.354839,11.008743,10.98386,11.105376,11.4468,11.438272,11.039993,11.023906,11.310424,11.516076,11.519614,11.06472,11.056871,90,31,0
10.441312,11.23593,11.191104,10.929886,10.871861,10.877753,11.372066,11.358148,11.008759,10.984316,11.107042,11.447498,11.440625,11.039034,11.025002,11.285092,11.524398,11.516643,11.066075,11.055613,91,31,1
10.439953,11.235541,11.191512,10.929917,10.871752,10.889164,11.372668,11.357841,11.008993,10.983776,11.116554,11.451515,11.43896,11.038778,11.023925,11.303125,11.523155,11.520847,11.063984,11.056767,92,31,2
10.373221,11.180486,11.133575,10.878455,10.817393,10.83789,11.323397,11.302277,10.960863,10.934176,11.070607,11.400833,11.390329,10.992105,10.97672,11.257704,11.480655,11.467429,11.019074,11.010687,93,32,0
10.373103,11.180082,11.133183,10.878542,10.817484,10.823881,11.319526,11.301557,10.960838,10.934666,11.071117,11.394472,11.386962,10.992775,10.976146,11.265396,11.471687,11.470558,11.019083,11.010859,94,32,1
10.379096,11.180636,11.133755,10.87854,10.817498,10.823781,11.324054,11.300219,10.961429,10.934395,11.060475,11.400517,11.391875,10.991164,10.975877,11.257223,11.472725,11.469828,11.017539,11.010621,95,32,2
10.222357,11.05348,10.99932,10.761244,10.691196,10.705876,11.206112,11.185889,10.852036,10.822345,10.955761,11.291838,11.281333,10.887012,10.869476,11.170022,11.373105,11.361707,10.916925,10.906945,96,33,0
10.22365,11.052896,10.998736,10.761312,10.691291,10.688759,11.203399,11.183307,10.852898,10.822462,10.946855,11.284905,11.276035,10.886096,10.8698,11.175541,11.368246,11.357971,10.91704,10.908549,97,33,1
10.222802,11.053402,10.998308,10.761301,10.691247,10.698071,11.205452,11.185965,10.852462,10.822254,10.958146,11.288638,11.279528,10.885848,10.868767,11.162452,11.368323,11.363378,10.916252,10.90664,98,33,2
10.123726,10.968985,10.908972,10.678969,10.601985,10.593438,11.125873,11.101477,10.777341,10.743648,10.877107,11.212311,11.196498,10.813634,10.794148,11.076129,11.294053,11.289998,10.843596,10.834208,99,34,0
10.122949,10.968864,10.908768,10.679021,10.602063,10.613505,11.124795,11.101144,10.777142,10.744381,10.889832,11.207343,11.1983,10.812795,10.793985,11.086068,11.298711,11.288447,10.846102,10.833833,100,34,1
10.123981,10.968818,10.908968,10.678952,10.602035,10.5939,11.123954,11.101442,10.777479,10.744466,10.869123,11.212473,11.201129,10.814566,10.792702,11.093933,11.297142,11.293205,10.844978,10.83345,101,34,2
10.29171,11.103354,11.054542,10.799542,10.73662,10.746226,11.246128,11.226822,10.884639,10.856574,10.990183,11.323948,11.3177,10.915978,10.899876,11.179789,11.405253,11.392669,10.94392,10.935831,102,35,0
10.290886,11.102948,11.054565,10.799529,10.736649,10.751195,11.247877,11.225324,10.88406,10.856725,10.99944,11.326693,11.314653,10.916904,10.900271,11.186281,11.40419,11.3911,10.944686,10.934808,103,35,1
10.294516,11.102536,11.054803,10.799404,10.736686,10.735417,11.247131,11.226753,10.884418,10.85664,10.99429,11.320336,11.314386,10.916368,10.900318,11.16952,11.397481,11.393969,10.94528,10.935288,104,35,2
10.302244,11.106136,11.059297,10.796567,10.734761,10.726191,11.243626,11.218549,10.880139,10.852468,10.967811,11.315635,11.309128,10.91201,10.894766,11.150341,11.394693,11.388828,10.939913,10.929362,105,36,0
10.302342,11.106496,11.05948,10.796537,10.734747,10.728859,11.243413,11.223849,10.879861,10.852304,10.961089,11.321603,11.307328,10.911146,10.895389,11.160009,11.395377,11.382963,10.939687,10.9306,106,36,1
10.303658,11.105975,11.059076,10.796561,10.734827,10.737769,11.244291,11.218669,10.879828,10.852931,10.973042,11.317964,11.306096,10.912042,10.895294,11.172073,11.393136,11.385788,10.939566,10.930574,107,36,2
10.190017,11.007608,10.955359,10.705298,10.637608,10.644081,11.15415,11.135232,10.795895,10.765882,10.886602,11.23387,11.224483,10.831011,10.811966,11.101249,11.314429,11.311168,10.85932,10.849977,108,37,0
10.185315,11.007629,10.955555,10.705404,10.63763,10.64926,11.15404,11.136546,10.796525,10.766068,10.885118,11.233404,11.23028,10.830007,10.812451,11.109789,11.321044,11.308621,10.859324,10.850575,109,37,1
10.185986,11.007001,10.955717,10.70525,10.637638,10.651305,11.153257,11.131003,10.796148,10.766624,10.873308,11.244163,11.226052,10.830496,10.811664,11.113942,11.319827,11.309629,10.859373,10.851318,110,37,2
10.000548,10.850026,10.785695,10.561588,10.479074,10.474688,11.013397,10.986285,10.667353,10.630407,10.755072,11.103644,11.089797,10.706793,10.684279,10.985712,11.193545,11.187448,10.73947,10.729779,111,38,0
10.001992,10.850411,10.785802,10.561622,10.479033,10.475679,11.00934,10.985833,10.667287,10.631034,10.743555,11.104673,11.089156,10.705251,10.68315,10.983942,11.193476,11.180579,10.738331,10.7281,112,38,1
10.003509,10.850462,10.785697,10.561511,10.479031,10.479609,11.012617,10.983173,10.667641,10.631381,10.759204,11.104741,11.089956,10.705775,10.685198,10.990149,11.1949,11.182616,10.740556,10.728686,113,38,2
10.062767,10.907123,10.847695,10.616531,10.540065,10.549475,11.063258,11.042445,10.715708,10.682656,10.800849,11.152619,11.139071,10.752584,10.732099,11.019779,11.236912,11.227095,10.784588,10.774985,114,39,0
10.063076,10.90753,10.848104,10.616431,10.54011,10.539982,11.066435,11.040469,10.71566,10.681886,10.80607,11.152381,11.137163,10.75092,10.732652,11.028985,11.234349,11.236691,10.784311,10.773334,115,39,1
10.062231,10.907663,10.847616,10.616503,10.539935,10.547648,11.066893,11.040304,10.715297,10.682715,10.813394,11.157196,11.136459,10.75205,10.732908,11.03256,11.240892,11.231535,10.784077,10.772424,116,39,2
9.911069,10.782788,10.709889,10.501966,10.408925,10.424882,10.955834,10.927981,10.617057,10.57734,10.715139,11.052504,11.034987,10.658511,10.634298,10.930438,11.145566,11.1387,10.694813,10.68341,117,40,0
9.907129,10.783269,10.710143,10.501904,10.408947,10.429703,10.957376,10.92664,10.616957,10.57722,10.70413,11.058004,11.037598,10.659294,10.634173,10.939383,11.146058,11.134203,10.69521,10.680457,118,40,1
9.907867,10.7831,10.70954,10.501843,10.408903,10.425631,10.958213,10.929806,10.616683,10.577275,10.698836,11.054434,11.037729,10.658919,10.635279,10.953979,11.150469,11.140433,10.694703,10.682289,119,40,2
9.921088,10.783201,10.710769,10.49614,10.403996,10.425546,10.954009,10.921552,10.611575,10.571694,10.694681,11.045726,11.030384,10.652489,10.628473,10.932069,11.140344,11.132153,10.688747,10.676085,120,41,0
9.921028,10.782841,10.711172,10.496158,10.403947,10.414813,10.950829,10.923002,10.611426,10.57111,10.678559,11.047866,11.02989,10.653137,10.629344,10.932783,11.139668,11.130898,10.689298,10.675798,121,41,1
9.917921,10.782831,10.710311,10.49618,10.403878,10.403261,10.953253,10.925636,10.61135,10.570593,10.699887,11.049137,11.033107,10.652004,10.629564,10.929787,11.139394,11.130091,10.688927,10.676666,122,41,2
6.953592,8.745385,8.439596,8.589397,8.261917,8.1728,9.154897,9.038904,8.951846,8.820852,8.753453,9.322925,9.259097,9.059192,8.98321,9.24296,9.499877,9.476792,9.146197,9.107456,123,42,0
6.952974,8.745591,8.439958,8.589392,8.261941,8.150581,9.154631,9.040062,8.95183,8.820428,8.740591,9.321739,9.262372,9.059529,8.983282,9.209374,9.498773,9.477243,9.14643,9.10864,124,42,1
