"lowInc_0_autos_noAV","lowInc_autos_lt_workers_noAV","lowInc_autos_lt_workers_AV","lowInc_autos_ge_workers_noAV","lowInc_autos_ge_workers_AV","medInc_0_autos_noAV","medInc_autos_lt_workers_noAV","medInc_autos_lt_workers_AV","medInc_autos_ge_workers_noAV","medInc_autos_ge_workers_AV","highInc_0_autos_noAV","highInc_autos_lt_workers_noAV","highInc_autos_lt_workers_AV","highInc_autos_ge_workers_noAV","highInc_autos_ge_workers_AV","veryHighInc_0_autos_noAV","veryHighInc_autos_lt_workers_noAV","veryHighInc_autos_lt_workers_AV","veryHighInc_autos_ge_workers_noAV","veryHighInc_autos_ge_workers_AV","destChoiceAlt","taz","subzone"
7.474742,8.738419,8.530534,8.561972,8.332155,8.205903,9.05272,8.978203,8.837033,8.724079,8.559385,9.207564,9.161495,8.925918,8.857363,9.015654,9.349701,9.318986,8.995122,8.957678,867,290,0
7.466607,8.738108,8.530869,8.562037,8.332299,8.240879,9.059777,8.966153,8.835229,8.725212,8.660074,9.198454,9.142446,8.923333,8.853254,9.042972,9.337082,9.316129,8.994859,8.957058,868,290,1
7.469965,8.737873,8.530028,8.562085,8.332368,8.238888,9.060135,8.96895,8.835615,8.725657,8.650577,9.204818,9.147694,8.9248,8.857155,9.036996,9.328522,9.318054,8.994948,8.957797,869,290,2
7.35252,8.593259,8.38345,8.393101,8.156181,8.002365,8.914767,8.814923,8.680664,8.562608,8.433729,9.045773,8.988472,8.772741,8.69987,8.781546,9.185338,9.148394,8.844001,8.80665,870,291,0
7.356474,8.59242,8.381795,8.393029,8.156432,7.987179,8.914301,8.814441,8.680317,8.563518,8.429049,9.048692,8.985895,8.773443,8.699349,8.778513,9.179122,9.147407,8.845416,8.804602,871,291,1
7.345767,8.59272,8.383137,8.393077,8.156137,8.01755,8.909459,8.808255,8.681177,8.562156,8.375043,9.050352,8.987321,8.772456,8.700351,8.804017,9.180969,9.149306,8.843526,8.804503,872,291,2
7.105898,8.436108,8.19175,8.256414,7.985586,7.889929,8.797204,8.684075,8.577387,8.447276,8.320479,8.945682,8.885584,8.678832,8.598182,8.725652,9.090947,9.069314,8.759337,8.716256,873,292,0
7.099623,8.436735,8.192143,8.256439,7.985499,7.894055,8.798537,8.689569,8.578213,8.447346,8.303414,8.949102,8.885899,8.678976,8.59792,8.746623,9.098154,9.066539,8.759295,8.716614,874,292,1
7.106636,8.436456,8.191864,8.256486,7.985478,7.876416,8.794824,8.686383,8.578453,8.446439,8.33583,8.94585,8.887752,8.679565,8.598552,8.710759,9.095202,9.071905,8.759441,8.716263,875,292,2
3.94714,5.81438,5.216442,5.662794,5.003255,4.910511,6.586999,6.333113,6.391529,6.095236,5.501367,6.815567,6.669442,6.591937,6.415213,6.083826,7.000106,6.935823,6.733845,6.644572,876,293,0
3.947873,5.814372,5.216385,5.662796,5.003244,4.955465,6.586917,6.331927,6.391542,6.095054,5.468604,6.814747,6.667941,6.592104,6.415687,6.066792,7.003969,6.934598,6.734249,6.64467,877,293,1
3.955068,5.814075,5.215902,5.662752,5.003349,4.923371,6.585639,6.33222,6.39152,6.09568,5.503192,6.815359,6.669685,6.591717,6.416061,6.108381,7.005469,6.922249,6.734009,6.644353,878,293,2
4.000453,5.684868,5.168711,5.533146,4.968193,4.86933,6.403921,6.157174,6.220538,5.933631,5.409865,6.634687,6.485854,6.419561,6.243657,5.961596,6.821365,6.751544,6.561155,6.470157,879,294,0
3.986397,5.685223,5.16834,5.533193,4.968152,4.894637,6.405466,6.148788,6.220543,5.933538,5.374648,6.627258,6.482599,6.418503,6.243342,5.952831,6.821809,6.744215,6.561283,6.469621,880,294,1
3.980531,5.684932,5.167685,5.53317,4.968115,4.893992,6.404942,6.155929,6.220311,5.933067,5.374199,6.633082,6.481436,6.419196,6.242735,5.945255,6.816547,6.748952,6.561453,6.470169,881,294,2
4.858206,6.247746,5.933226,6.080766,5.732757,5.608505,6.766647,6.576209,6.559875,6.352533,5.90607,6.934749,6.821608,6.712661,6.579095,6.236788,7.127459,7.026101,6.824746,6.759159,882,295,0
4.870837,6.248565,5.934328,6.080385,5.733109,5.457765,6.751435,6.592891,6.562102,6.354982,6.074069,6.958301,6.848237,6.715954,6.582819,6.459244,7.115413,7.058713,6.829838,6.75516,883,295,1
4.835551,6.246343,5.931347,6.080575,5.732424,5.52531,6.75752,6.575881,6.560022,6.352435,5.921311,6.934745,6.821411,6.712359,6.579107,6.39822,7.107238,7.054335,6.828517,6.756417,884,295,2
4.61104,6.023137,5.703584,5.857574,5.507242,5.386085,6.538904,6.360269,6.345148,6.134256,5.677726,6.734173,6.627212,6.499935,6.364922,6.208645,6.90113,6.856323,6.619252,6.545215,885,296,0
4.619487,6.023245,5.703647,5.857617,5.507322,5.415725,6.541059,6.356258,6.344687,6.133693,5.810875,6.726564,6.617719,6.503301,6.367188,6.091316,6.896655,6.836162,6.6211,6.543959,886,296,1
4.604924,6.022298,5.706139,5.857552,5.507215,5.380627,6.53667,6.359004,6.344974,6.134177,5.644862,6.728635,6.617188,6.503198,6.368237,6.139702,6.892253,6.840847,6.622372,6.548433,887,296,2
2.81997,4.83242,3.979469,4.699183,3.786051,3.98123,5.814061,5.458067,5.653527,5.263786,4.568572,6.087314,5.880673,5.909846,5.678947,5.20245,6.302072,6.200058,6.088493,5.969791,888,297,0
2.819886,4.832447,3.979514,4.699184,3.786061,3.982141,5.81403,5.458138,5.653557,5.263859,4.553043,6.087614,5.881068,5.909936,5.678804,5.225126,6.299062,6.200613,6.088094,5.969561,889,297,1
2.82019,4.832461,3.979162,4.699188,3.786062,3.982144,5.813223,5.458736,5.653517,5.263851,4.556931,6.087554,5.881885,5.909902,5.678628,5.236963,6.302087,6.201566,6.088031,5.969682,890,297,2
5.33018,7.227573,6.721935,7.095877,6.565827,6.336114,7.815981,7.601507,7.660504,7.429012,6.893037,8.007032,7.881914,7.819082,7.680415,7.549047,8.186577,8.122663,7.935992,7.864091,891,298,0
5.329246,7.227557,6.721724,7.095845,6.565813,6.379685,7.81798,7.603027,7.660286,7.428906,6.950996,8.006799,7.88227,7.818771,7.680244,7.553309,8.187779,8.121423,7.936109,7.863809,892,298,1
5.330178,7.227426,6.722079,7.09585,6.565808,6.382754,7.816078,7.601966,7.660349,7.428989,6.94381,8.005469,7.882877,7.818476,7.680069,7.523178,8.184202,8.13223,7.934897,7.863177,893,298,2
5.706401,7.42767,7.005361,7.287435,6.840821,6.65928,7.954464,7.764651,7.785434,7.57987,7.180562,8.129416,8.022339,7.930085,7.804378,7.692342,8.296644,8.24088,8.037066,7.971108,894,299,0
5.702895,7.427348,7.005479,7.287424,6.840793,6.644986,7.952657,7.76508,7.785556,7.579428,7.152749,8.12764,8.021892,7.929141,7.803741,7.683343,8.294791,8.244659,8.036156,7.971456,895,299,1
5.698803,7.427349,7.004664,7.287412,6.840896,6.642725,7.953763,7.765548,7.785491,7.579803,7.145945,8.131324,8.02235,7.929442,7.804683,7.686907,8.292183,8.239672,8.037362,7.972425,896,299,2
6.963995,8.412687,8.162736,8.254905,7.984281,7.797114,8.77632,8.648323,8.577775,8.445088,8.240343,8.918318,8.856174,8.678302,8.594402,8.662311,9.051621,9.014481,8.756991,8.711905,897,300,0
6.972454,8.41308,8.163134,8.25496,7.984348,7.80401,8.773072,8.657391,8.577513,8.444623,8.259864,8.918834,8.850239,8.679482,8.595592,8.636204,9.053379,9.027345,8.757015,8.713345,898,300,1
6.978868,8.41374,8.163628,8.254875,7.984215,7.811013,8.775104,8.653946,8.57761,8.445082,8.214491,8.92277,8.851729,8.677876,8.596033,8.638203,9.063581,9.02792,8.757126,8.714111,899,300,2
7.573537,8.821909,8.63495,8.637236,8.429289,8.3315,9.121945,9.03691,8.894809,8.789789,8.688291,9.258303,9.199489,8.979913,8.91478,9.043311,9.377601,9.3604,9.047578,9.01189,900,301,0
7.589675,8.821406,8.635102,8.63725,8.429333,8.319967,9.120639,9.030636,8.895004,8.789975,8.711974,9.257309,9.198137,8.979997,8.913902,9.077749,9.372881,9.352105,9.048406,9.009725,901,301,1
7.573327,8.821324,8.635232,8.637194,8.42933,8.333499,9.117338,9.033058,8.895416,8.789527,8.735765,9.254732,9.196116,8.979833,8.913372,9.019412,9.38152,9.357622,9.04884,9.010274,902,301,2
6.913926,8.398559,8.137778,8.247202,7.967239,7.793721,8.761515,8.642993,8.569279,8.438313,8.255201,8.908986,8.847518,8.669466,8.586729,8.676182,9.056355,9.029604,8.747416,8.704159,903,302,0
6.906602,8.39832,8.137397,8.247143,7.96734,7.812347,8.764437,8.646252,8.569449,8.438913,8.228647,8.910569,8.847576,8.667932,8.588338,8.6568,9.060941,9.035707,8.745389,8.705244,904,302,1
6.911694,8.398729,8.136386,8.247154,7.967134,7.780999,8.762284,8.648867,8.569302,8.437778,8.246699,8.912461,8.852911,8.669848,8.58812,8.666012,9.057379,9.007784,8.74736,8.70578,905,302,2
7.702582,8.969581,8.789952,8.796119,8.597795,8.521605,9.266078,9.181156,9.036054,8.93991,8.909634,9.403848,9.350995,9.116378,9.056141,9.22818,9.522218,9.502846,9.181294,9.146357,906,303,0
7.720758,8.970208,8.787431,8.796359,8.597804,8.522655,9.266479,9.177577,9.037375,8.940743,8.916292,9.396214,9.345847,9.11585,9.057247,9.210724,9.525402,9.503997,9.178483,9.14588,907,303,1
7.710527,8.969497,8.789926,8.796247,8.597886,8.527672,9.26239,9.181501,9.038021,8.941995,8.862064,9.399506,9.329314,9.116091,9.055202,9.203482,9.528301,9.504269,9.179903,9.147791,908,303,2
7.035789,8.488834,8.236697,8.335576,8.064595,7.913778,8.842881,8.73292,8.651403,8.522367,8.322188,8.996883,8.931985,8.750753,8.669032,8.748229,9.144886,9.119123,8.826773,8.785727,909,304,0
7.035096,8.488048,8.236205,8.335614,8.064498,7.880262,8.848098,8.729438,8.651113,8.522444,8.32645,8.99468,8.93653,8.748785,8.669442,8.766965,9.130262,9.105974,8.827318,8.787429,910,304,1
7.033621,8.488525,8.236469,8.335658,8.064347,7.860879,8.846998,8.738866,8.650843,8.522279,8.37507,8.991214,8.933722,8.75042,8.671636,8.741441,9.128969,9.113319,8.8299,8.786094,911,304,2
7.7682,8.963601,8.794104,8.770125,8.579241,8.459471,9.238848,9.14876,9.000283,8.90659,8.771962,9.354872,9.309482,9.075549,9.017034,9.154464,9.455267,9.458634,9.138731,9.103395,912,305,0
7.758203,8.962277,8.792171,8.769968,8.579291,8.426443,9.232502,9.156229,9.001568,8.907724,8.798807,9.351721,9.307192,9.07607,9.018369,9.129605,9.474763,9.45202,9.135919,9.10653,913,305,1
7.775651,8.963394,8.794062,8.769958,8.579227,8.462386,9.237806,9.156425,9.001623,8.908062,8.813808,9.360925,9.31074,9.076653,9.019072,9.126569,9.46752,9.458018,9.138307,9.102489,914,305,2
7.472303,8.780292,8.576102,8.613608,8.389391,8.316619,9.097355,9.005756,8.874706,8.770413,8.677902,9.236273,9.182166,8.959046,8.894676,9.04141,9.357332,9.347303,9.023053,8.991574,915,306,0
7.482376,8.781386,8.576916,8.613723,8.389625,8.282683,9.096908,9.0053,8.874684,8.770278,8.694627,9.233769,9.184188,8.958916,8.895097,9.065289,9.363189,9.352014,9.027722,8.992529,916,306,1
7.48363,8.781719,8.577303,8.613641,8.389472,8.290502,9.089614,9.006166,8.875103,8.770755,8.687036,9.231549,9.180055,8.958365,8.894798,9.008847,9.355686,9.343695,9.026405,8.990089,917,306,2
8.059538,9.176764,9.031069,8.970469,8.804217,8.686425,9.426929,9.360363,9.17698,9.094333,9.053158,9.546721,9.507153,9.246092,9.194207,9.384007,9.644639,9.640132,9.302222,9.273044,918,307,0
8.058902,9.176506,9.031221,8.970572,8.804142,8.731105,9.430281,9.352704,9.176339,9.095017,9.081457,9.548114,9.502002,9.245522,9.193864,9.322626,9.648574,9.644584,9.29943,9.274655,919,307,1
8.063581,9.176746,9.031514,8.970412,8.803884,8.659522,9.424721,9.362563,9.17694,9.09457,9.060199,9.54663,9.507205,9.246335,9.194754,9.308779,9.647195,9.633224,9.298817,9.270395,920,307,2
8.173738,9.246445,9.115248,9.026088,8.873557,8.77394,9.485446,9.4207,9.221052,9.143211,9.098212,9.588274,9.554109,9.283623,9.236131,9.395722,9.689925,9.673832,9.338537,9.313658,921,308,0
8.179106,9.247226,9.116003,9.026162,8.873446,8.794808,9.486715,9.421622,9.220309,9.141768,9.082681,9.589095,9.553064,9.286318,9.237789,9.348344,9.691957,9.688996,9.340624,9.310177,922,308,1
8.170964,9.247449,9.1139,9.026037,8.873706,8.783427,9.485355,9.405855,9.219204,9.140603,9.063274,9.58354,9.543919,9.284881,9.234242,9.394034,9.703832,9.685524,9.338249,9.309663,923,308,2
8.471518,9.459379,9.350619,9.216352,9.086867,9.003733,9.667542,9.616626,9.3862,9.31813,9.304046,9.770293,9.736655,9.444385,9.401999,9.578687,9.870161,9.855209,9.491923,9.470175,924,309,0
8.48097,9.4613,9.352655,9.216551,9.086673,9.020494,9.672559,9.611686,9.385231,9.318476,9.265099,9.772504,9.736294,9.444471,9.402366,9.596169,9.874721,9.85762,9.4937,9.467261,925,309,1
8.471252,9.461009,9.35093,9.216333,9.086851,9.001463,9.669228,9.608838,9.384753,9.318146,9.298644,9.762411,9.736822,9.443204,9.401468,9.564227,9.868635,9.855151,9.493073,9.469785,926,309,2
8.502582,9.49029,9.378531,9.249199,9.117225,9.033188,9.699363,9.646364,9.420405,9.352517,9.326014,9.803461,9.772025,9.479163,9.435823,9.630929,9.902387,9.883175,9.527716,9.504953,927,310,0
8.498605,9.489292,9.378028,9.249354,9.117163,9.06073,9.703585,9.647479,9.420511,9.352521,9.321979,9.807426,9.773222,9.479683,9.436686,9.611104,9.900235,9.887794,9.528381,9.503564,928,310,1
8.497056,9.489459,9.377836,9.249315,9.117364,9.032212,9.700734,9.644252,9.419765,9.352762,9.336364,9.804478,9.772301,9.479343,9.436028,9.636757,9.896708,9.8913,9.527569,9.503875,929,310,2
7.542361,8.815702,8.609613,8.639878,8.412174,8.311184,9.119881,9.024606,8.903246,8.798176,8.760869,9.258435,9.210086,8.987288,8.92263,9.089717,9.394916,9.378453,9.054645,9.021306,930,311,0
7.541726,8.816345,8.609745,8.639889,8.412131,8.345423,9.123075,9.033699,8.902951,8.796888,8.751669,9.261938,9.206774,8.987322,8.923344,9.129183,9.405935,9.376668,9.054542,9.020046,931,311,1
7.543368,8.81582,8.609029,8.639783,8.412148,8.311604,9.119661,9.032258,8.903891,8.79841,8.76445,9.260921,9.208307,8.987474,8.922554,9.111139,9.399169,9.376915,9.055381,9.020039,932,311,2
6.644539,8.194394,7.900345,8.050058,7.739263,7.515378,8.573081,8.44935,8.395882,8.254701,8.027781,8.728189,8.656012,8.502013,8.413973,8.423799,8.877216,8.84115,8.580452,8.536921,933,312,0
6.655659,8.193544,7.899304,8.050073,7.739217,7.563589,8.576578,8.447354,8.39595,8.255599,7.953777,8.720181,8.652129,8.500711,8.414281,8.48602,8.890266,8.834533,8.580478,8.539178,934,312,1
6.648489,8.194051,7.89995,8.050071,7.739307,7.542224,8.575867,8.45091,8.396122,8.254959,8.049451,8.733528,8.654811,8.500544,8.416439,8.483972,8.878389,8.84642,8.580727,8.540048,935,312,2
6.610101,8.1357,7.857275,7.982399,7.683318,7.435579,8.516349,8.389845,8.330374,8.188389,7.951929,8.662355,8.590779,8.436758,8.350117,8.322087,8.812837,8.781401,8.519567,8.472516,936,313,0
6.614424,8.136404,7.856646,7.982364,7.683346,7.466767,8.51475,8.388335,8.33019,8.189157,7.916135,8.659417,8.585768,8.436687,8.350208,8.356133,8.814922,8.779323,8.51732,8.473824,937,313,1
6.62057,8.136703,7.856226,7.982396,7.68345,7.404073,8.515836,8.392054,8.330582,8.188916,7.859189,8.665115,8.595367,8.436316,8.350039,8.358813,8.807056,8.769037,8.519137,8.475183,938,313,2
8.323967,9.380283,9.256847,9.158653,9.014366,8.968044,9.616656,9.55866,9.347651,9.273621,9.274597,9.728345,9.688907,9.41383,9.366066,9.526139,9.831203,9.818312,9.467552,9.441534,939,314,0
8.335655,9.380869,9.255808,9.158521,9.014334,8.964154,9.617249,9.555778,9.349105,9.274009,9.298446,9.727639,9.692811,9.413678,9.365147,9.549126,9.821802,9.812549,9.46675,9.442538,940,314,1
8.330132,9.380426,9.256775,9.158557,9.014259,8.95449,9.617712,9.555596,9.349224,9.273617,9.295447,9.714515,9.6871,9.412897,9.366445,9.545151,9.834842,9.813109,9.467798,9.441039,941,314,2
8.528746,9.5102,9.399751,9.269102,9.141991,9.106489,9.721113,9.666168,9.44,9.372308,9.382868,9.824539,9.795395,9.499833,9.456919,9.650886,9.927611,9.905508,9.546423,9.522308,942,315,0
8.528588,9.508439,9.401863,9.269101,9.141917,9.105042,9.720275,9.66979,9.440296,9.370152,9.368864,9.821809,9.782322,9.498827,9.455658,9.651227,9.919011,9.905462,9.545493,9.523558,943,315,1
8.530752,9.510542,9.400934,9.269139,9.142067,9.073368,9.720784,9.669621,9.439357,9.372075,9.375471,9.815845,9.7917,9.498641,9.456128,9.642548,9.910714,9.899962,9.547043,9.524537,944,315,2
8.424699,9.456934,9.335813,9.236005,9.094743,9.071651,9.696021,9.634851,9.420136,9.348473,9.381803,9.804826,9.768693,9.482259,9.437598,9.652162,9.915652,9.897139,9.533984,9.50842,945,316,0
8.4309,9.457927,9.335953,9.236056,9.094807,9.057977,9.687334,9.636591,9.419676,9.348043,9.408837,9.803642,9.76776,9.48351,9.436687,9.664541,9.910325,9.88848,9.531547,9.508948,946,316,1
8.419867,9.456496,9.335543,9.2359,9.094697,9.079453,9.68792,9.633173,9.420142,9.348128,9.343987,9.805141,9.774321,9.481911,9.436567,9.680979,9.918053,9.886871,9.533717,9.508557,947,316,2
8.315772,9.377869,9.252138,9.161867,9.018123,8.899779,9.610655,9.554723,9.348105,9.274549,9.288216,9.721787,9.681833,9.41246,9.365554,9.54781,9.828762,9.814814,9.462921,9.438829,948,317,0
8.29563,9.376729,9.252435,9.162012,9.017797,8.960366,9.614587,9.545115,9.348111,9.273471,9.263027,9.727622,9.674538,9.411394,9.365166,9.456259,9.818628,9.810892,9.464854,9.436291,949,317,1
8.310702,9.377645,9.253913,9.161766,9.017938,8.965039,9.60958,9.552866,9.348209,9.2733,9.262314,9.714943,9.688419,9.412294,9.36584,9.555265,9.821056,9.81503,9.459269,9.437727,950,317,2
8.201866,9.285872,9.151362,9.078327,8.92537,8.875462,9.536036,9.472831,9.27242,9.196733,9.212312,9.652709,9.617401,9.336814,9.290721,9.514608,9.761721,9.742945,9.393952,9.367347,951,318,0
8.198718,9.286119,9.15137,9.078321,8.925403,8.884756,9.533697,9.469563,9.270995,9.196171,9.187762,9.651733,9.612392,9.338449,9.290413,9.530696,9.774028,9.734195,9.39366,9.367593,952,318,1
8.189958,9.284421,9.151769,9.078151,8.92529,8.873178,9.53416,9.465573,9.272596,9.19626,9.236457,9.654026,9.617883,9.340352,9.291019,9.482413,9.762509,9.743958,9.391566,9.366854,953,318,2
7.784006,9.040289,8.864355,8.869417,8.675429,8.615179,9.33378,9.253017,9.103364,9.010667,8.985971,9.465886,9.415245,9.181498,9.123747,9.287911,9.596276,9.563247,9.244167,9.213383,954,319,0
7.798571,9.041191,8.8627,8.86982,8.675444,8.591026,9.333797,9.24971,9.104341,9.011426,9.005515,9.466169,9.422852,9.183165,9.125036,9.239166,9.582242,9.580491,9.242054,9.211821,955,319,1
7.799671,9.041389,8.865221,8.869711,8.675598,8.631269,9.328741,9.250657,9.104823,9.012144,8.997858,9.468835,9.410275,9.179648,9.123348,9.327583,9.594109,9.572643,9.239515,9.212756,956,319,2
7.784641,9.006394,8.835317,8.828548,8.641041,8.525465,9.291736,9.219802,9.060141,8.967864,8.948437,9.418139,9.376328,9.135056,9.079622,9.277553,9.539647,9.518167,9.19927,9.168346,957,320,0
7.776001,9.005828,8.834808,8.828483,8.64106,8.574235,9.295353,9.215228,9.059546,8.967842,8.947744,9.421733,9.371035,9.136549,9.079367,9.250057,9.549933,9.509401,9.199432,9.166537,958,320,1
7.781476,9.005977,8.836892,8.828298,8.640907,8.549987,9.294688,9.209805,9.060947,8.968025,8.968141,9.418798,9.374716,9.138433,9.078284,9.270948,9.54912,9.529813,9.196608,9.16899,959,320,2
7.574802,8.776254,8.588838,8.579578,8.370064,8.248811,9.07568,8.980334,8.84514,8.735313,8.645672,9.204384,9.15585,8.932198,8.862055,8.961499,9.323526,9.301781,9.001143,8.963635,960,321,0
7.577112,8.776043,8.5889,8.579807,8.370131,8.259131,9.074774,8.981288,8.845292,8.735381,8.651475,9.199056,9.151691,8.931695,8.862902,8.96778,9.339256,9.310966,8.999298,8.963829,961,321,1
7.569519,8.774818,8.589484,8.579627,8.370231,8.260648,9.075243,8.981466,8.844463,8.735553,8.611098,9.206295,9.139001,8.931217,8.863165,9.018579,9.338945,9.305672,9.001461,8.961444,962,321,2
7.726722,8.951988,8.774184,8.769206,8.570552,8.457759,9.246899,9.160784,9.018645,8.917698,8.879609,9.370955,9.325,9.100625,9.036113,9.198069,9.506708,9.468907,9.165523,9.133092,963,322,0
7.718246,8.953012,8.774331,8.769306,8.57062,8.46239,9.247593,9.158435,9.018164,8.917352,8.834701,9.373428,9.324394,9.101421,9.036846,9.200439,9.50078,9.474066,9.165291,9.131509,964,322,1
7.724844,8.953083,8.774793,8.769254,8.570536,8.494385,9.250111,9.163516,9.019027,8.916487,8.847095,9.376513,9.332201,9.101139,9.036364,9.189357,9.508647,9.488033,9.163941,9.131442,965,322,2
8.178551,9.262436,9.128158,9.051285,8.896818,8.856331,9.516746,9.446905,9.252688,9.171901,9.195886,9.628936,9.592243,9.322188,9.269402,9.491428,9.744313,9.707114,9.377108,9.348276,966,323,0
8.177378,9.262455,9.128489,9.051271,8.897,8.874462,9.514183,9.449776,9.250736,9.171301,9.181221,9.630836,9.586052,9.320761,9.270486,9.460323,9.741001,9.719252,9.377247,9.349281,967,323,1
8.19524,9.262359,9.126965,9.051301,8.896872,8.841397,9.513509,9.452178,9.252334,9.172588,9.202326,9.626412,9.587181,9.32024,9.270466,9.471846,9.735492,9.719567,9.377728,9.348271,968,323,2
8.198113,9.27422,9.139997,9.06342,8.909181,8.873739,9.528911,9.460464,9.265165,9.184937,9.192894,9.636076,9.601031,9.334626,9.282632,9.501087,9.758495,9.734458,9.389515,9.36204,969,324,0
8.203336,9.273854,9.13855,9.06341,8.909171,8.876958,9.52678,9.458693,9.264959,9.184891,9.184554,9.641998,9.599504,9.334507,9.282942,9.487481,9.762959,9.731301,9.389032,9.362567,970,324,1
8.193291,9.273627,9.138039,9.063517,8.909187,8.895443,9.522807,9.459057,9.265275,9.183662,9.194152,9.645836,9.599383,9.332541,9.282552,9.527991,9.755462,9.734478,9.389956,9.362873,971,324,2
8.101459,9.217765,9.077726,9.017322,8.85743,8.82155,9.479012,9.404707,9.222508,9.141632,9.168991,9.597733,9.558012,9.292958,9.242765,9.469986,9.716646,9.694719,9.347351,9.322328,972,325,0
8.107075,9.217804,9.077404,9.017122,8.857382,8.821715,9.480364,9.411974,9.222323,9.14107,9.173053,9.599471,9.559151,9.292678,9.242397,9.437822,9.711143,9.697804,9.350039,9.321063,973,325,1
8.107142,9.218591,9.075886,9.017319,8.857574,8.828948,9.475821,9.400206,9.222281,9.141478,9.175873,9.595852,9.560829,9.29267,9.241284,9.480172,9.715069,9.692448,9.348115,9.321724,974,325,2
8.443069,9.441483,9.331565,9.209258,9.077507,9.037236,9.660618,9.607091,9.385289,9.315932,9.327417,9.769214,9.723261,9.444878,9.400964,9.595243,9.865925,9.853527,9.494057,9.472046,975,326,0
8.448791,9.444097,9.330207,9.209257,9.077666,9.009291,9.661959,9.609097,9.384814,9.315284,9.328458,9.757615,9.728815,9.444867,9.401646,9.590616,9.855885,9.848415,9.495707,9.471767,976,326,1
8.438746,9.443428,9.331702,9.209004,9.077442,9.034507,9.662408,9.605642,9.385453,9.315944,9.277959,9.767924,9.73065,9.445506,9.401846,9.570103,9.86646,9.849041,9.494821,9.471441,977,326,2
7.943604,9.14476,8.974542,8.96008,8.772049,8.738696,9.427229,9.348301,9.192195,9.100609,9.110326,9.561582,9.518531,9.270129,9.212182,9.427734,9.690525,9.67055,9.331726,9.300591,978,327,0
7.927835,9.143939,8.974877,8.96001,8.772082,8.72795,9.428788,9.347017,9.19304,9.100255,9.081882,9.558641,9.51141,9.270455,9.212193,9.436365,9.690288,9.667995,9.331719,9.301327,979,327,1
7.944276,9.144358,8.974163,8.960011,8.772161,8.715497,9.428805,9.348012,9.19283,9.099832,9.119082,9.563895,9.509863,9.270149,9.212526,9.403421,9.681744,9.671118,9.331277,9.304409,980,327,2
7.767582,9.032416,8.843557,8.856136,8.646967,8.527059,9.335323,9.249387,9.111473,9.009734,8.949269,9.464681,9.40721,9.193769,9.131269,9.311216,9.595961,9.568597,9.26048,9.226377,981,328,0
7.770369,9.033616,8.84314,8.856012,8.647038,8.549047,9.335784,9.250181,9.110927,9.010231,8.935799,9.457961,9.415903,9.194633,9.130993,9.269592,9.584739,9.569852,9.261329,9.225665,982,328,1
7.765395,9.033504,8.842864,8.855914,8.647154,8.559636,9.330653,9.243169,9.112119,9.010745,8.88273,9.463788,9.418315,9.194932,9.131062,9.278788,9.600185,9.564192,9.260022,9.22663,983,328,2
7.916024,9.1049,8.934464,8.918535,8.72782,8.642743,9.389786,9.312658,9.155433,9.061398,9.031857,9.526051,9.470799,9.233092,9.175587,9.378467,9.651503,9.634489,9.297104,9.265791,984,329,0
7.895571,9.105334,8.933688,8.918543,8.727839,8.671144,9.393433,9.313121,9.155613,9.062494,9.054958,9.52042,9.477138,9.234277,9.175097,9.405079,9.654615,9.630466,9.296447,9.266525,985,329,1
7.904733,9.10475,8.934381,8.918584,8.727679,8.66247,9.393538,9.318819,9.156091,9.061513,9.051386,9.519343,9.474024,9.233664,9.175403,9.353351,9.650322,9.632757,9.298013,9.264977,986,329,2
7.738494,9.003961,8.805883,8.83141,8.616894,8.55136,9.307515,9.219633,9.092174,8.988572,8.961173,9.440407,9.39567,9.176591,9.113171,9.317065,9.577479,9.550576,9.24251,9.210405,987,330,0
7.742002,9.002713,8.806484,8.831352,8.616944,8.545452,9.306958,9.215442,9.092399,8.989576,8.946679,9.443128,9.396084,9.17622,9.112348,9.289519,9.581888,9.558894,9.244572,9.210947,988,330,1
7.744228,9.003011,8.805552,8.831407,8.61697,8.570557,9.307466,9.216495,9.091464,8.989,8.940054,9.445779,9.389698,9.17732,9.112387,9.32573,9.573911,9.550802,9.245291,9.211687,989,330,2
6.908296,8.463598,8.162414,8.316581,7.998678,7.805411,8.862268,8.730378,8.686069,8.539609,8.297502,9.016868,8.941144,8.798199,8.708701,8.758257,9.170954,9.138515,8.883583,8.838695,990,331,0
6.909115,8.463883,8.162292,8.316624,7.998718,7.812209,8.86271,8.728285,8.685649,8.539804,8.308456,9.018103,8.943347,8.797108,8.709494,8.781249,9.183005,9.136252,8.885437,8.840114,991,331,1
6.907665,8.463044,8.162002,8.31666,7.998662,7.835316,8.863444,8.732495,8.685489,8.540084,8.319099,9.018811,8.945568,8.797764,8.709687,8.750092,9.178807,9.14114,8.885172,8.838551,992,331,2
7.329723,8.66919,8.430119,8.490691,8.228576,8.102378,9.026565,8.911222,8.819552,8.690346,8.505748,9.165728,9.108137,8.92244,8.84323,8.906138,9.31309,9.259879,9.003995,8.961653,993,332,0
7.332966,8.669434,8.428827,8.490555,8.228663,8.108375,9.023546,8.914877,8.821063,8.689957,8.489768,9.168442,9.101505,8.923177,8.842981,8.919536,9.316376,9.263534,9.005347,8.963509,994,332,1
